disease_id,disease_name
87565,COPD
3926,Thyroid Disease
38337,Epilepsy
59325,Stroke
97452,Heart Disease
37324,COPD
13414,COPD
90387,Hypertension
48959,Asthma
13681,COPD
70206,Alzheimer
53959,Alzheimer
35740,Cancer
37532,Stroke
16012,COPD
13953,Hepatitis
67463,Glaucoma
10644,Stroke
42326,Cancer
81082,Cancer
93672,Diabetes
12530,Arthritis
1199,Heart Disease
8273,Hypertension
98616,Hepatitis
67360,Arthritis
7066,Kidney Disease
83473,Hepatitis
9123,Cancer
3390,Epilepsy
92949,Epilepsy
3890,Cancer
47740,Thyroid Disease
22450,Asthma
99977,Diabetes
72278,Hypertension
82350,Arthritis
12947,Arthritis
95056,Asthma
83864,Obesity
26814,Stroke
53174,Hypertension
26478,Stroke
19453,Kidney Disease
70178,Thyroid Disease
34002,Thyroid Disease
91660,Alzheimer
58904,Glaucoma
34078,Hypertension
85619,COPD
32075,Hepatitis
10566,Heart Disease
27674,Hepatitis
75231,Thyroid Disease
13693,Heart Disease
9218,Hepatitis
45352,Cancer
3676,Glaucoma
32716,Kidney Disease
14579,Stroke
15181,Kidney Disease
86339,Obesity
99593,Hepatitis
62953,Obesity
40696,Kidney Disease
55810,Diabetes
68746,Hepatitis
94270,COPD
52908,Epilepsy
81966,Alzheimer
25270,Asthma
10956,Diabetes
84922,COPD
57146,Hypertension
36256,Hepatitis
1647,Cancer
61255,Alzheimer
71499,COPD
32211,Thyroid Disease
55683,Stroke
93672,Hepatitis
39656,COPD
28474,COPD
50917,Epilepsy
84006,Obesity
35580,Kidney Disease
61303,Hepatitis
74612,Glaucoma
70059,Kidney Disease
90776,Epilepsy
28384,Obesity
40165,Obesity
27791,Arthritis
70364,Cancer
14984,Diabetes
82592,Glaucoma
26439,Cancer
59372,Hypertension
85698,Epilepsy
67662,COPD
52976,Hepatitis
34347,COPD
28677,Arthritis
54270,Asthma
19285,Hepatitis
32240,Kidney Disease
56792,Epilepsy
70729,Heart Disease
62420,Asthma
75396,Cancer
48094,Hypertension
68610,Stroke
47593,Glaucoma
90012,Obesity
75557,Diabetes
98394,Asthma
21365,Heart Disease
5693,Kidney Disease
58660,Kidney Disease
23806,Kidney Disease
52198,Hepatitis
76960,Diabetes
70326,Hepatitis
46038,Obesity
70120,COPD
75926,Arthritis
41274,Epilepsy
37259,Asthma
46346,Epilepsy
81491,Epilepsy
43936,Cancer
95478,Asthma
69178,Glaucoma
32578,COPD
85271,Kidney Disease
31028,Epilepsy
75568,Alzheimer
26523,Hypertension
38747,Asthma
38922,Stroke
30690,COPD
45025,Obesity
84139,Alzheimer
94503,Arthritis
70655,Epilepsy
24542,Epilepsy
77614,Hypertension
19762,COPD
80748,Thyroid Disease
26651,Heart Disease
4684,Stroke
18724,COPD
85254,Glaucoma
72219,Thyroid Disease
71821,Alzheimer
14023,COPD
81950,Arthritis
31545,Arthritis
37572,Thyroid Disease
64038,Alzheimer
2046,Stroke
42649,Obesity
49154,Hepatitis
87298,Thyroid Disease
2698,COPD
5478,Thyroid Disease
72404,Hepatitis
85034,Alzheimer
17225,Thyroid Disease
90959,Arthritis
18593,Kidney Disease
21992,Stroke
98121,Asthma
15420,Glaucoma
32202,Kidney Disease
34576,Thyroid Disease
74435,Cancer
68704,Diabetes
16727,Heart Disease
30880,Cancer
18279,Obesity
88252,Thyroid Disease
14107,Epilepsy
7868,Alzheimer
40238,Heart Disease
65803,Cancer
64289,Hepatitis
42054,Cancer
42003,Hepatitis
16012,Obesity
11186,Thyroid Disease
99582,Stroke
309,Hepatitis
23848,Hepatitis
94503,Asthma
21785,Alzheimer
11211,Epilepsy
91316,Cancer
80244,Alzheimer
5122,Alzheimer
11140,Arthritis
68547,Glaucoma
99171,Obesity
15448,Alzheimer
93326,Diabetes
76001,Stroke
17947,Kidney Disease
89267,Asthma
13995,Kidney Disease
24250,Stroke
74798,Epilepsy
92340,Diabetes
82309,Obesity
73426,Arthritis
72669,Glaucoma
60707,Hepatitis
48482,Stroke
79407,Heart Disease
53575,Kidney Disease
42539,Hepatitis
46627,Asthma
69320,Diabetes
9254,Glaucoma
5633,Glaucoma
37990,Alzheimer
88558,Glaucoma
48434,Cancer
28749,Alzheimer
37891,Epilepsy
21704,Arthritis
79325,Glaucoma
58618,COPD
10731,Heart Disease
45962,Diabetes
92524,Epilepsy
4926,Stroke
10271,Diabetes
77396,Diabetes
27248,Arthritis
63065,Asthma
65794,Glaucoma
72756,Obesity
69944,COPD
51316,Obesity
3361,Obesity
34171,Hypertension
86413,Hypertension
50009,Obesity
69828,Alzheimer
68888,Heart Disease
4552,Arthritis
13693,COPD
52129,Glaucoma
54563,Cancer
58842,Asthma
91881,Epilepsy
89477,Alzheimer
97849,Glaucoma
93550,Cancer
1010,Obesity
93268,Obesity
75167,Thyroid Disease
69528,Glaucoma
46878,Kidney Disease
34985,Asthma
84065,Kidney Disease
41301,Stroke
49707,Diabetes
16395,Hypertension
72058,COPD
26213,COPD
16769,Hepatitis
62365,Arthritis
60903,Heart Disease
63638,Stroke
93747,Diabetes
45095,Diabetes
93220,Kidney Disease
12625,Asthma
57045,Cancer
19600,Epilepsy
80862,COPD
30062,Cancer
99575,Diabetes
48915,Stroke
16538,COPD
77377,Asthma
39066,Stroke
67069,Stroke
39309,Alzheimer
11482,Arthritis
55233,Kidney Disease
39631,COPD
26333,Asthma
20150,Kidney Disease
32123,Diabetes
21026,Hypertension
32700,Glaucoma
94586,Alzheimer
40762,Arthritis
56815,Thyroid Disease
36581,Kidney Disease
36320,Obesity
57124,Thyroid Disease
93392,Alzheimer
7985,COPD
49259,Thyroid Disease
76158,Obesity
50360,Obesity
2337,Arthritis
42056,Arthritis
61186,Heart Disease
80403,Stroke
57138,COPD
1220,Kidney Disease
24276,Hypertension
15328,Hypertension
64191,Hypertension
60482,Alzheimer
95657,Kidney Disease
21282,Diabetes
65085,Heart Disease
60217,Obesity
70617,COPD
25241,Alzheimer
29466,Alzheimer
31986,Glaucoma
15653,Stroke
50970,Hepatitis
14897,Cancer
19711,Hypertension
19705,Epilepsy
23182,Stroke
11005,Hypertension
60213,Diabetes
31942,Cancer
42111,Obesity
23419,Epilepsy
23047,COPD
67295,Arthritis
87796,Cancer
12061,COPD
37521,Hepatitis
2065,Heart Disease
87532,Obesity
96324,COPD
95380,Arthritis
36459,Hypertension
65395,Obesity
9414,Diabetes
84363,Asthma
9781,Diabetes
43412,Diabetes
81582,Obesity
56369,Alzheimer
16955,Cancer
78955,Heart Disease
16777,Cancer
56773,Epilepsy
43480,Arthritis
45871,Asthma
67568,Epilepsy
19884,Diabetes
55799,Diabetes
64426,Glaucoma
39713,Stroke
47898,Heart Disease
54610,Hepatitis
94175,Hepatitis
49832,Kidney Disease
62096,Kidney Disease
47843,COPD
90508,Stroke
23306,Thyroid Disease
3501,Epilepsy
2995,Asthma
72800,Obesity
84065,Thyroid Disease
68389,Asthma
5616,Diabetes
77039,Arthritis
32011,Arthritis
446,Obesity
32231,Stroke
45346,Epilepsy
61040,Kidney Disease
63372,Heart Disease
935,COPD
7736,Epilepsy
65257,Kidney Disease
8954,Epilepsy
72561,Cancer
73551,Thyroid Disease
7679,Thyroid Disease
69338,Stroke
39677,Hypertension
3722,Kidney Disease
68415,Kidney Disease
39129,Hepatitis
83079,Stroke
59580,Thyroid Disease
80404,Thyroid Disease
56644,Hepatitis
74432,Heart Disease
8962,Epilepsy
7197,Stroke
90266,COPD
45066,Diabetes
76858,Asthma
12339,Epilepsy
32725,Hepatitis
98955,Obesity
48577,Arthritis
31011,Hepatitis
99030,Glaucoma
71368,Heart Disease
27663,Glaucoma
19234,Hepatitis
2166,Arthritis
27611,Thyroid Disease
36223,Thyroid Disease
5753,Kidney Disease
42132,Alzheimer
10977,Glaucoma
15427,Thyroid Disease
5377,Asthma
9622,Hypertension
12058,Glaucoma
73729,Heart Disease
6571,Heart Disease
73441,Hypertension
32463,Obesity
75302,Alzheimer
49527,COPD
56035,Alzheimer
50225,Obesity
91625,Alzheimer
48916,Asthma
21782,Stroke
27473,Stroke
39405,COPD
43438,Obesity
56191,Thyroid Disease
43408,Thyroid Disease
64058,Thyroid Disease
85500,Diabetes
30437,Obesity
23902,Glaucoma
36328,Stroke
14778,Alzheimer
85119,Asthma
60620,Heart Disease
38795,Hepatitis
92072,Kidney Disease
59647,Glaucoma
88590,Glaucoma
66062,Kidney Disease
73929,Thyroid Disease
83395,Arthritis
49909,Hepatitis
23240,Cancer
49156,Diabetes
30603,Glaucoma
13955,Asthma
91471,Hepatitis
3089,Asthma
91520,Diabetes
44858,Alzheimer
11414,Hepatitis
20079,Heart Disease
25008,Thyroid Disease
40298,Kidney Disease
39340,Arthritis
41740,COPD
1889,Obesity
40231,Heart Disease
88071,Hypertension
93298,Epilepsy
93708,Obesity
59098,Thyroid Disease
43192,Kidney Disease
83069,Asthma
4455,Hypertension
9335,Glaucoma
723,Hypertension
28504,Stroke
47979,Obesity
92762,Alzheimer
73067,Hypertension
96846,Asthma
63225,Kidney Disease
97551,Kidney Disease
94566,Hepatitis
50336,COPD
74498,Hepatitis
12138,COPD
59871,Obesity
26617,Alzheimer
45636,Thyroid Disease
13547,Asthma
17947,Stroke
13661,Heart Disease
55477,Epilepsy
43135,Diabetes
48554,Diabetes
56773,Heart Disease
76140,Cancer
86363,Asthma
29126,Obesity
59606,Diabetes
51664,Kidney Disease
53030,Epilepsy
67732,Arthritis
2815,Kidney Disease
48187,Cancer
32795,Alzheimer
56168,Diabetes
3507,Hypertension
40152,Arthritis
46752,Cancer
44243,Glaucoma
91266,Diabetes
77018,Stroke
17621,Hypertension
14425,Stroke
49022,Thyroid Disease
23444,Epilepsy
59694,Hypertension
68683,Kidney Disease
71217,Glaucoma
35108,Glaucoma
53935,Thyroid Disease
51505,Hypertension
62188,Stroke
47738,Glaucoma
97685,Hepatitis
90111,Heart Disease
70081,Heart Disease
53198,Hypertension
88792,Arthritis
3396,Epilepsy
10609,Arthritis
2942,COPD
56670,Hypertension
20295,Arthritis
89070,Epilepsy
27784,Asthma
48910,Arthritis
91657,Diabetes
90883,Asthma
97580,Thyroid Disease
62477,Asthma
8691,Diabetes
846,Alzheimer
71233,Thyroid Disease
73755,Epilepsy
63961,Asthma
45270,Kidney Disease
33314,Stroke
27641,Thyroid Disease
45346,Stroke
6789,Kidney Disease
6818,Arthritis
9667,Asthma
3262,Cancer
77342,Heart Disease
98281,Hypertension
53353,COPD
19383,Heart Disease
40543,Glaucoma
79636,Alzheimer
60251,Obesity
1823,Obesity
36394,Obesity
63017,Glaucoma
26033,COPD
44468,Heart Disease
53810,Epilepsy
72669,Kidney Disease
48686,Alzheimer
92677,Hypertension
63590,Epilepsy
54610,Thyroid Disease
80484,Heart Disease
43254,Kidney Disease
50791,Epilepsy
35351,Kidney Disease
44173,Obesity
29470,Kidney Disease
959,Obesity
92219,Stroke
45817,Thyroid Disease
17450,Cancer
56261,Arthritis
46937,Glaucoma
73537,Thyroid Disease
26094,Obesity
39470,Stroke
22057,Thyroid Disease
78860,Heart Disease
58440,Stroke
55516,Glaucoma
57240,Alzheimer
21797,Thyroid Disease
89166,Glaucoma
46984,Kidney Disease
17185,Cancer
87141,Heart Disease
1663,COPD
28177,Obesity
22673,Epilepsy
15552,Diabetes
5180,Glaucoma
8372,Epilepsy
6217,Kidney Disease
16805,Kidney Disease
9223,Kidney Disease
432,Heart Disease
57215,Cancer
81684,Obesity
11141,Epilepsy
47876,Diabetes
36310,Obesity
82821,Heart Disease
41688,Alzheimer
13579,Hypertension
67542,Epilepsy
99391,Diabetes
99021,Heart Disease
78331,Asthma
37587,Glaucoma
85620,Heart Disease
38566,Asthma
6021,Obesity
42119,Cancer
44558,Thyroid Disease
22431,Thyroid Disease
8970,Asthma
56629,Heart Disease
29095,Hypertension
85410,Diabetes
3874,Kidney Disease
79036,Asthma
81439,Cancer
3032,Thyroid Disease
52349,Thyroid Disease
52129,Hypertension
86847,COPD
34389,Kidney Disease
946,Alzheimer
23627,Kidney Disease
46763,Obesity
24655,Obesity
98938,Kidney Disease
58314,Stroke
3506,Alzheimer
50903,Kidney Disease
63300,Kidney Disease
41744,Diabetes
79205,Asthma
55014,Hypertension
28696,Hepatitis
63818,Alzheimer
55397,Obesity
6280,Obesity
27125,Thyroid Disease
1889,Stroke
1515,Obesity
40532,Asthma
13155,Alzheimer
32819,Glaucoma
64884,Diabetes
56873,Obesity
44428,Epilepsy
27854,Cancer
88681,Thyroid Disease
59873,Kidney Disease
4610,Hepatitis
13590,Kidney Disease
57764,Epilepsy
16506,Epilepsy
38293,Hypertension
19154,Arthritis
42879,Glaucoma
87543,Thyroid Disease
99657,Alzheimer
6759,Hypertension
64682,Arthritis
7445,Diabetes
98563,Thyroid Disease
7360,Cancer
95595,Diabetes
38287,Hypertension
4073,Thyroid Disease
68355,Obesity
71794,Thyroid Disease
28543,Thyroid Disease
49154,Alzheimer
8831,Kidney Disease
23848,Glaucoma
44812,Thyroid Disease
19705,Alzheimer
73081,Thyroid Disease
53219,Epilepsy
2280,Arthritis
68573,Obesity
18774,Asthma
461,Epilepsy
69944,Thyroid Disease
56803,Glaucoma
80,Cancer
99021,Kidney Disease
99645,Thyroid Disease
18488,Glaucoma
14126,Hypertension
24428,Hypertension
12172,Hypertension
95529,Glaucoma
68126,Thyroid Disease
96506,Kidney Disease
36800,Hepatitis
99669,Alzheimer
71673,Asthma
22148,Heart Disease
57876,Arthritis
53581,Thyroid Disease
61110,Asthma
62958,Diabetes
8829,Asthma
30493,Diabetes
79098,Alzheimer
761,Epilepsy
69817,Alzheimer
46492,Kidney Disease
35939,Epilepsy
85830,Asthma
36630,Kidney Disease
34078,Cancer
67507,Diabetes
87291,Heart Disease
99307,Obesity
52609,COPD
12972,Heart Disease
63722,Obesity
49456,Alzheimer
61630,Alzheimer
20431,Asthma
35273,Hepatitis
24824,Obesity
9877,Kidney Disease
80668,Arthritis
44883,Alzheimer
24729,Epilepsy
92808,Thyroid Disease
35310,Cancer
76960,Heart Disease
1515,Heart Disease
25805,Diabetes
97511,Diabetes
41624,Asthma
78860,Hepatitis
79594,Stroke
16805,Hepatitis
15002,Kidney Disease
23331,Heart Disease
71821,Hypertension
2280,COPD
44748,Epilepsy
10775,Hepatitis
89408,Hepatitis
72772,Kidney Disease
52640,Obesity
80916,Hepatitis
71977,Stroke
60056,Diabetes
349,Asthma
94398,Diabetes
78470,Obesity
30658,Glaucoma
8474,Diabetes
58833,Hepatitis
53725,Arthritis
4799,Hepatitis
28104,Stroke
3390,Hypertension
72362,Heart Disease
70593,Heart Disease
6602,Kidney Disease
24258,Asthma
61970,COPD
33186,Obesity
43135,Glaucoma
44051,Hypertension
78215,Glaucoma
13073,Kidney Disease
19600,Epilepsy
81514,Arthritis
4206,Asthma
12881,Glaucoma
58842,Diabetes
78602,Asthma
33565,Obesity
64872,Arthritis
39119,Cancer
1497,Stroke
47425,Hypertension
43714,Asthma
83817,Thyroid Disease
22430,Thyroid Disease
96444,Cancer
63880,Heart Disease
14407,Glaucoma
28240,Cancer
14314,Hepatitis
26318,Diabetes
3507,Arthritis
75658,Alzheimer
65531,Asthma
78647,Asthma
38431,Epilepsy
67,Hypertension
61112,Stroke
56538,Glaucoma
59873,Alzheimer
81841,Arthritis
212,Diabetes
43716,COPD
3298,Asthma
61312,Asthma
26692,Epilepsy
91520,COPD
80123,Thyroid Disease
96149,Diabetes
40785,Arthritis
88129,Asthma
99262,COPD
57229,Hepatitis
11879,Asthma
42509,Hepatitis
53729,Cancer
62971,Thyroid Disease
6317,Glaucoma
50652,Hepatitis
33434,Hepatitis
80927,Kidney Disease
16955,Hypertension
35437,Epilepsy
87972,Asthma
95529,Hypertension
44225,Epilepsy
55274,Arthritis
58598,Hepatitis
86847,Arthritis
78466,Heart Disease
18258,Alzheimer
46461,Alzheimer
48994,Arthritis
33347,Obesity
97500,Hepatitis
38786,Hepatitis
4610,Epilepsy
72040,Arthritis
74684,COPD
39144,Obesity
34170,Thyroid Disease
31643,Glaucoma
12520,Stroke
89989,Asthma
66631,Diabetes
72954,Cancer
24912,Kidney Disease
70756,Epilepsy
66182,Arthritis
79607,Epilepsy
79689,Cancer
67053,Stroke
57325,Obesity
26564,Alzheimer
54274,Glaucoma
74137,Obesity
35801,Cancer
28519,Cancer
84715,Glaucoma
48819,COPD
35665,Kidney Disease
34347,Hepatitis
45643,Epilepsy
196,Thyroid Disease
61589,Hypertension
8908,Glaucoma
2280,Glaucoma
52314,Glaucoma
50294,Asthma
25270,Diabetes
63659,Hypertension
39066,Diabetes
74315,Stroke
40602,Obesity
46627,COPD
97251,COPD
37523,Hepatitis
87377,Cancer
10919,Glaucoma
5872,Hepatitis
64884,Cancer
29388,Hepatitis
64076,Arthritis
73132,COPD
21017,Diabetes
64369,Epilepsy
10169,Hepatitis
26975,Glaucoma
99625,Heart Disease
23298,Thyroid Disease
30499,Cancer
71786,Kidney Disease
65923,Obesity
52694,Epilepsy
93739,Cancer
91729,Heart Disease
65923,Stroke
54887,Arthritis
53504,Heart Disease
88792,Kidney Disease
3560,Asthma
69844,Cancer
6037,Hypertension
62727,Cancer
41624,Thyroid Disease
31285,Stroke
26523,Heart Disease
35379,Hepatitis
73664,Stroke
87302,Epilepsy
86437,Hypertension
34483,Kidney Disease
10782,Glaucoma
64469,Glaucoma
5672,Stroke
87347,Kidney Disease
45911,Kidney Disease
37664,Obesity
57554,Epilepsy
93672,Stroke
72982,Alzheimer
35437,Kidney Disease
9435,Cancer
52876,Heart Disease
91657,Asthma
78400,Hepatitis
69003,Hepatitis
10301,Obesity
20144,Kidney Disease
78539,COPD
47447,Hepatitis
32143,Stroke
9254,Heart Disease
63942,Glaucoma
12001,Epilepsy
25553,Obesity
56280,Epilepsy
21011,Cancer
91197,Arthritis
12865,Glaucoma
281,Arthritis
22660,Stroke
23047,Hepatitis
90610,COPD
69303,Hepatitis
99064,Glaucoma
56336,Kidney Disease
72035,Diabetes
49116,Obesity
78649,Cancer
86406,Diabetes
13619,Arthritis
89426,Arthritis
49522,Hepatitis
74870,Kidney Disease
82522,Kidney Disease
48819,Glaucoma
22368,Arthritis
21782,Epilepsy
81390,Stroke
37526,Obesity
87347,Alzheimer
6528,Kidney Disease
14952,Epilepsy
67789,Stroke
34066,Kidney Disease
48866,Epilepsy
32914,Diabetes
14076,Arthritis
61204,Diabetes
35577,Thyroid Disease
29736,COPD
68610,Obesity
73273,Asthma
48347,Hypertension
58753,Alzheimer
93031,Heart Disease
12676,Hepatitis
76342,Cancer
80505,Hepatitis
83203,Epilepsy
54007,Arthritis
88164,Obesity
31200,Glaucoma
39354,Kidney Disease
91810,Hypertension
41549,Diabetes
56375,COPD
45362,COPD
29040,Stroke
25788,Cancer
10535,COPD
12865,Diabetes
87201,Asthma
85503,Heart Disease
88852,Epilepsy
30541,COPD
18102,Thyroid Disease
82684,Stroke
32592,COPD
92660,Epilepsy
60004,Cancer
18333,Arthritis
50917,Hepatitis
56216,Glaucoma
2759,Alzheimer
91010,Alzheimer
21031,COPD
58686,Cancer
92973,Arthritis
31852,Cancer
88704,Asthma
77434,Asthma
83817,Asthma
55824,Hepatitis
80134,Diabetes
8679,Hypertension
82361,Hypertension
83319,Hypertension
81764,Hepatitis
76373,Alzheimer
75998,Arthritis
36769,Hypertension
60435,Cancer
64066,Hepatitis
92522,Cancer
6970,Obesity
87717,Cancer
42885,Heart Disease
57781,Hepatitis
65518,Heart Disease
28398,Alzheimer
13096,Glaucoma
77638,COPD
55179,Asthma
97410,Heart Disease
52514,Hypertension
6269,Glaucoma
58479,Thyroid Disease
53457,Cancer
16580,Stroke
93442,Stroke
66878,Alzheimer
49939,Hypertension
34123,Hypertension
97526,Kidney Disease
95156,Epilepsy
53729,Epilepsy
44077,Diabetes
1093,Stroke
75975,Asthma
40765,Obesity
69393,Glaucoma
79285,Thyroid Disease
41171,Hypertension
30614,Heart Disease
41076,Glaucoma
72689,Alzheimer
72630,Thyroid Disease
90982,Epilepsy
94131,Epilepsy
96927,Hepatitis
14832,Kidney Disease
80589,Glaucoma
81870,Alzheimer
6505,Thyroid Disease
80990,Kidney Disease
40059,Hepatitis
75377,Cancer
60534,Glaucoma
68122,Heart Disease
58442,Hypertension
64967,Cancer
92314,Arthritis
44070,Heart Disease
14085,Epilepsy
78265,Cancer
75218,Thyroid Disease
53121,Glaucoma
85815,Diabetes
11343,Arthritis
76436,Alzheimer
34313,Diabetes
5120,Diabetes
86722,Asthma
12598,Hypertension
52309,Alzheimer
91014,Cancer
27635,Hepatitis
43030,Hepatitis
3336,Cancer
44286,COPD
39129,Kidney Disease
91520,Alzheimer
80577,Hypertension
88428,Obesity
38168,Glaucoma
11177,Hypertension
18350,COPD
40919,Epilepsy
7322,Asthma
74404,Alzheimer
3352,Hypertension
82191,Heart Disease
60625,Stroke
72676,Thyroid Disease
47630,Stroke
11177,Epilepsy
28114,Diabetes
10819,Obesity
98179,Hepatitis
84012,Diabetes
85597,Arthritis
88968,Diabetes
36271,Hypertension
70388,COPD
48679,Alzheimer
63736,Alzheimer
47349,Diabetes
77849,Obesity
62396,COPD
3706,Thyroid Disease
846,Glaucoma
24686,Asthma
56063,Heart Disease
62689,Heart Disease
83055,Heart Disease
81390,Alzheimer
45591,Obesity
16932,Cancer
96369,Stroke
25014,Epilepsy
2116,Cancer
55422,Asthma
56456,Obesity
22022,Alzheimer
97784,Cancer
38503,COPD
51112,Obesity
30821,Obesity
13684,Hypertension
88566,Hypertension
50469,Heart Disease
60718,Asthma
61039,Heart Disease
33690,Kidney Disease
36913,Epilepsy
16901,Heart Disease
84469,Stroke
53422,Glaucoma
52972,Arthritis
60788,Heart Disease
29500,Hypertension
95499,Epilepsy
49390,Thyroid Disease
65395,Heart Disease
52914,Thyroid Disease
83101,Stroke
49003,Alzheimer
83870,Heart Disease
5365,Arthritis
98380,Arthritis
91804,Arthritis
77225,Stroke
48718,Thyroid Disease
48423,Heart Disease
37955,Glaucoma
98778,Diabetes
51921,Hypertension
25153,Hepatitis
95150,Glaucoma
98778,Alzheimer
42567,Stroke
99888,Obesity
68645,Hypertension
32124,Obesity
64092,COPD
9652,Asthma
55559,Thyroid Disease
70851,Hepatitis
84823,Hepatitis
4350,Cancer
50960,Alzheimer
77692,Alzheimer
34275,Hypertension
60625,Obesity
31756,Obesity
12666,Diabetes
79330,Cancer
81669,Arthritis
80694,Kidney Disease
28250,Arthritis
83689,Glaucoma
73200,Epilepsy
17741,Glaucoma
77533,Hepatitis
10066,Glaucoma
45943,Obesity
99267,Hypertension
75564,Cancer
53330,Arthritis
43872,Hepatitis
31011,Asthma
68267,Glaucoma
72499,Epilepsy
38770,Kidney Disease
96481,Diabetes
34054,Obesity
17575,Obesity
89463,Kidney Disease
5433,COPD
55144,Obesity
60843,Obesity
61250,Hepatitis
88456,Hepatitis
40026,Glaucoma
74972,Heart Disease
80505,Arthritis
33552,Epilepsy
84158,Stroke
96921,Glaucoma
43069,Arthritis
15713,Heart Disease
52072,Cancer
5478,Obesity
61944,Hypertension
7168,Diabetes
72895,Heart Disease
1260,Hypertension
33799,Obesity
61564,Cancer
4610,Hepatitis
30531,Obesity
23647,Glaucoma
6037,Arthritis
89128,Glaucoma
41126,Asthma
27925,Cancer
60877,COPD
15092,Epilepsy
68671,Glaucoma
68766,Alzheimer
12711,Asthma
86452,Thyroid Disease
46412,Stroke
68832,Stroke
64414,COPD
59716,Asthma
84560,COPD
66964,Heart Disease
79910,Glaucoma
28749,Kidney Disease
44597,Asthma
93193,Kidney Disease
15238,Thyroid Disease
56363,Heart Disease
29400,Arthritis
73658,Kidney Disease
97019,Stroke
39338,Stroke
31807,Diabetes
31168,Stroke
35880,Glaucoma
69283,Arthritis
15590,Alzheimer
65370,Hepatitis
75998,Alzheimer
59614,Hypertension
3390,Thyroid Disease
72525,Obesity
21331,Alzheimer
61010,Stroke
83751,Obesity
68363,Heart Disease
88501,COPD
31745,Heart Disease
97482,Thyroid Disease
43948,Heart Disease
70851,Kidney Disease
16580,Glaucoma
31510,Asthma
64804,Arthritis
56216,COPD
33955,Epilepsy
18469,Asthma
35080,Obesity
96165,Alzheimer
88566,Hypertension
60852,Glaucoma
3847,Hepatitis
82570,Thyroid Disease
27981,Obesity
34985,Diabetes
62333,Diabetes
31234,Kidney Disease
25426,Thyroid Disease
53298,Asthma
87507,Thyroid Disease
67367,Asthma
78966,Kidney Disease
85597,Alzheimer
27222,Cancer
39749,Hepatitis
18385,Hepatitis
24746,Kidney Disease
65860,Hepatitis
5753,Glaucoma
76400,Stroke
7051,Arthritis
88939,Thyroid Disease
60921,Alzheimer
3577,Cancer
25519,Diabetes
14540,Heart Disease
13535,Hepatitis
17725,Cancer
85578,Heart Disease
80505,Stroke
55165,Diabetes
26425,Glaucoma
52629,Heart Disease
46916,Glaucoma
13073,Thyroid Disease
28715,Hypertension
88333,Alzheimer
93974,Alzheimer
21392,Stroke
17842,Diabetes
76140,Heart Disease
27791,Kidney Disease
17965,Obesity
13693,Diabetes
97133,Glaucoma
88428,COPD
68271,COPD
82853,Arthritis
73137,Epilepsy
16389,Thyroid Disease
80306,Hepatitis
45955,Obesity
2698,Obesity
9202,Diabetes
72470,Thyroid Disease
63016,Heart Disease
30986,Epilepsy
87995,Hypertension
25427,Glaucoma
52469,Epilepsy
81192,Asthma
35830,Alzheimer
3044,Stroke
24633,Alzheimer
58854,COPD
68482,Alzheimer
28402,Kidney Disease
77607,Heart Disease
16702,Hepatitis
20831,Heart Disease
78611,Glaucoma
56304,Hypertension
31302,Asthma
349,Hepatitis
60230,Stroke
65794,Glaucoma
12160,COPD
5573,Alzheimer
33525,Glaucoma
15520,Heart Disease
70081,Epilepsy
70804,Heart Disease
68529,Diabetes
92381,Cancer
91754,Glaucoma
46567,Asthma
32528,Hypertension
93670,Thyroid Disease
55323,Asthma
16717,Obesity
27539,Hypertension
5244,COPD
17919,Diabetes
3071,Kidney Disease
80301,Alzheimer
71222,Hepatitis
63181,Diabetes
8008,Kidney Disease
44606,Cancer
64221,Arthritis
47043,Stroke
93442,Heart Disease
5903,Stroke
48650,Cancer
25014,Obesity
62222,Diabetes
28644,Hepatitis
22438,Glaucoma
43221,Cancer
4261,Epilepsy
62506,Alzheimer
81614,Asthma
52597,Glaucoma
77929,Alzheimer
34500,Obesity
52369,Diabetes
62973,Thyroid Disease
20937,Obesity
86505,Heart Disease
99567,Hepatitis
41920,Hypertension
99570,Epilepsy
2063,Glaucoma
87489,Obesity
41158,Stroke
65490,Obesity
47333,Arthritis
64056,Hepatitis
97500,Stroke
34028,Stroke
64813,Cancer
64038,Hepatitis
71650,COPD
88166,Hepatitis
28546,Heart Disease
30476,Hepatitis
10133,Arthritis
60686,Asthma
61081,Alzheimer
79876,Epilepsy
3270,Asthma
12143,Hepatitis
66712,Kidney Disease
85028,Epilepsy
59005,Hepatitis
43553,Kidney Disease
56191,Thyroid Disease
2146,Asthma
915,Alzheimer
18357,Hepatitis
81292,Stroke
10633,Cancer
50296,Kidney Disease
72563,Kidney Disease
50870,Alzheimer
89477,Arthritis
11142,Epilepsy
8507,Hypertension
65655,Hepatitis
48021,Thyroid Disease
28114,Hypertension
53422,Hypertension
35101,Glaucoma
89306,Kidney Disease
12910,Cancer
2919,Stroke
99557,COPD
24981,Glaucoma
97551,Thyroid Disease
96661,COPD
64117,Kidney Disease
76826,Obesity
43861,Heart Disease
51652,Arthritis
52990,Cancer
20615,Hepatitis
18845,COPD
39463,Thyroid Disease
72470,Stroke
52007,Hypertension
9223,COPD
94038,Stroke
52596,COPD
36663,Cancer
65030,Glaucoma
38944,Glaucoma
79195,Epilepsy
74225,Heart Disease
69386,Kidney Disease
76514,Obesity
29388,Arthritis
53581,Heart Disease
36052,Heart Disease
