payment_id,method,amount,payment_date,payment_status,transaction_id
4768,insurance,2169.93,6/14/2023 20:37,refunded,487
4797,online,4932.6,3/17/2023 10:05,refunded,26607
4799,cash,3337.64,4/4/2023 8:24,completed,77004
4801,credit_card,4770.14,10/2/2023 13:40,failed,40694
4803,credit_card,3917.62,11/14/2023 19:11,refunded,6170
4806,cash,4024.28,2/7/2023 12:39,pending,9881
4840,credit_card,235.66,2/10/2023 19:52,failed,69765
4847,cash,3531.82,4/17/2023 19:30,completed,5741
4851,online,4831.58,6/27/2023 10:46,refunded,63714
4852,online,2046.5,2/15/2023 22:53,failed,77356
4854,debit_card,4046.4,8/9/2023 5:26,refunded,9617
4855,debit_card,3992.75,5/4/2023 11:59,pending,44265
4861,credit_card,4311.4,8/29/2023 7:17,completed,84078
4876,insurance,1558.03,2/26/2023 8:03,completed,60632
4887,insurance,805.08,3/30/2023 23:22,completed,5624
4916,insurance,4574.42,12/1/2023 3:23,completed,65446
4927,debit_card,46.54,8/22/2023 1:46,failed,92806
4932,debit_card,4242.32,8/3/2023 8:18,failed,35703
4935,credit_card,2724.42,11/18/2023 13:08,completed,34774
4940,cash,2276.55,2/1/2023 7:23,completed,51711
4952,cash,4303.5,11/6/2023 17:13,pending,4444
4959,cash,952.71,8/30/2023 21:59,pending,34922
4965,online,1422.81,2/1/2023 20:34,refunded,23329
4975,debit_card,1823.08,2/2/2023 20:29,pending,30490
4998,cash,376.72,9/7/2023 14:03,refunded,20549
5014,cash,3894.32,2/9/2023 11:00,completed,56959
5017,cash,4454.49,7/18/2023 18:05,refunded,43746
5020,debit_card,2688.09,4/15/2023 10:10,pending,61925
5027,credit_card,502.27,6/7/2023 17:59,completed,92419
5038,debit_card,2592.75,5/19/2023 17:48,completed,60764
5039,credit_card,1222.05,10/8/2023 14:13,failed,82776
5046,debit_card,1691.64,3/9/2023 1:39,refunded,66416
5066,debit_card,3897.66,2/24/2023 18:57,completed,73639
5073,debit_card,1316.82,10/25/2023 7:00,pending,75964
5087,insurance,3454.5,6/2/2023 5:02,refunded,34481
5100,debit_card,1909.5,2/19/2023 21:08,failed,43652
5101,online,4008.84,9/29/2023 7:13,pending,58694
5119,credit_card,824.65,11/19/2023 7:45,pending,64904
5139,online,3480.18,11/18/2023 4:29,failed,4555
5144,insurance,2970.85,7/23/2023 0:04,refunded,67649
5164,credit_card,730.27,1/16/2023 14:33,refunded,40218
5167,debit_card,3598.74,6/15/2023 14:27,completed,94254
5179,cash,55.69,8/12/2023 15:04,refunded,25198
5184,debit_card,833.19,3/31/2023 16:58,failed,26289
5191,debit_card,4809.74,7/9/2023 14:20,pending,54380
5215,online,4428.34,11/3/2023 20:23,pending,98165
5218,online,3580.3,4/16/2023 15:56,pending,43439
5221,debit_card,1817.78,8/23/2023 2:34,completed,88705
5229,online,1576.44,11/24/2023 5:00,pending,27535
5234,cash,985.47,11/21/2023 10:29,pending,74261
5244,debit_card,398.16,11/21/2023 4:58,pending,50807
5248,credit_card,4127.93,1/11/2023 12:37,completed,97839
5253,online,672.72,2/20/2023 18:00,completed,72215
5256,debit_card,807.25,10/20/2023 4:04,completed,90189
5269,credit_card,459.55,3/26/2023 0:45,refunded,32767
5299,cash,550.91,3/2/2023 3:22,failed,40601
5300,credit_card,4290.39,3/15/2023 12:37,completed,36455
5318,debit_card,3082.75,5/20/2023 11:19,failed,91806
5325,cash,524.45,1/19/2023 10:35,pending,78213
5326,credit_card,1930.14,6/5/2023 23:26,refunded,72954
5334,insurance,481.48,2/18/2023 13:07,failed,82863
5344,credit_card,2958.36,3/31/2023 12:12,completed,20317
5346,insurance,2119.26,6/10/2023 17:06,refunded,92933
5376,online,775.66,6/13/2023 16:52,refunded,74928
5379,online,1232.27,8/2/2023 12:12,refunded,85767
5390,cash,2609.16,7/31/2023 7:08,refunded,22264
5393,credit_card,4840.48,12/28/2023 17:36,pending,75304
5434,debit_card,2449.41,4/13/2023 5:42,pending,61290
5453,credit_card,1255.21,10/4/2023 15:23,pending,57850
5456,credit_card,1878.93,3/10/2023 11:03,completed,11689
5466,insurance,2483.12,4/3/2023 19:04,completed,93684
5485,online,645.9,2/14/2023 0:40,refunded,94590
5496,cash,2493.28,10/24/2023 6:59,completed,96288
5502,credit_card,2502.93,7/9/2023 2:57,completed,75427
5508,debit_card,3851.06,11/18/2023 20:32,refunded,31460
5525,credit_card,4705.38,12/10/2023 13:27,pending,7259
5529,online,273.34,9/29/2023 1:54,failed,72034
5536,insurance,1644.46,6/18/2023 21:50,completed,98764
5543,debit_card,2685,4/4/2023 0:14,completed,79803
5544,insurance,4905.39,6/8/2023 18:48,failed,60260
5559,online,3226.91,11/16/2023 12:17,refunded,32207
5593,cash,1061.8,6/4/2023 2:36,completed,89538
5596,insurance,3764.14,9/9/2023 11:23,pending,53704
5597,credit_card,4855.92,9/6/2023 0:14,refunded,41719
5616,cash,2278.86,12/22/2023 0:20,completed,4911
5646,insurance,2057.37,2/10/2023 7:58,pending,39883
5653,online,3757.9,8/3/2023 8:07,refunded,93504
5666,online,1524.32,1/31/2023 5:02,refunded,41726
5681,debit_card,2243.71,8/9/2023 0:58,completed,23339
5683,insurance,2905.84,9/22/2023 17:11,pending,86363
5694,credit_card,625.51,6/3/2023 18:53,refunded,82463
5697,credit_card,2235.82,11/18/2023 16:53,refunded,29431
5706,debit_card,1662.89,8/20/2023 9:13,pending,48929
5720,insurance,2273.68,4/26/2023 19:35,refunded,92435
5725,cash,3741.03,11/27/2023 10:54,refunded,6537
5744,credit_card,211.19,12/14/2023 22:24,refunded,64528
5754,debit_card,3753.08,12/2/2023 8:15,completed,68125
5769,online,1273.85,6/5/2023 16:34,pending,26909
5772,insurance,3942.57,11/9/2023 13:30,failed,1610
5778,cash,1588.8,10/11/2023 7:10,completed,31671
5786,debit_card,2755.69,8/7/2023 2:42,pending,366
5796,cash,2814.29,1/15/2023 13:57,refunded,61689
5798,credit_card,1345,6/3/2023 3:26,refunded,42978
5805,insurance,1514.25,10/19/2023 17:17,failed,46369
5811,credit_card,4110.09,5/9/2023 5:41,completed,44374
5827,cash,3439.65,9/16/2023 0:20,completed,98358
5831,debit_card,3176.68,5/8/2023 20:36,completed,62191
5845,insurance,1111.14,7/18/2023 14:42,refunded,87176
5847,insurance,3243,4/16/2023 21:03,completed,19669
5861,insurance,3865.06,11/28/2023 11:32,refunded,12930
5862,cash,3379.65,5/22/2023 7:21,completed,71011
5879,insurance,2263.52,3/5/2023 3:36,pending,84370
5885,credit_card,1698.21,6/2/2023 7:02,refunded,52708
5896,cash,809.96,6/28/2023 21:30,completed,3049
5902,debit_card,2147.72,5/12/2023 14:20,failed,9531
5913,credit_card,966.49,2/16/2023 15:56,refunded,48026
5932,debit_card,4997.23,1/31/2023 7:37,completed,92324
5946,online,2797.26,2/21/2023 5:28,failed,32636
5951,debit_card,3217.66,2/25/2023 22:58,pending,73594
5956,cash,1690.67,12/14/2023 21:53,failed,7968
5961,insurance,932.35,2/28/2023 18:07,refunded,70004
5975,credit_card,4853.54,10/12/2023 3:58,pending,13757
5989,insurance,2077.73,6/13/2023 7:47,completed,56178
5990,credit_card,1826.25,5/12/2023 12:43,failed,9261
6002,insurance,538.3,1/6/2023 20:16,completed,81365
6006,credit_card,1857.2,8/29/2023 16:47,completed,37930
6039,online,233.2,6/8/2023 16:07,pending,51109
6041,cash,3353.7,4/12/2023 18:00,pending,18326
6047,credit_card,3359.27,8/25/2023 19:44,failed,56183
6055,credit_card,589.99,11/9/2023 16:24,completed,18973
6058,cash,715.36,3/30/2023 7:26,failed,41442
6076,debit_card,272.67,7/9/2023 0:56,failed,12580
6081,insurance,4271.87,5/10/2023 15:29,pending,736
6083,insurance,1985.09,4/29/2023 21:30,refunded,23522
6086,online,737.63,1/15/2023 12:36,pending,85003
6094,debit_card,4439.58,12/4/2023 7:00,failed,88098
6099,online,2359.73,3/2/2023 9:04,refunded,28497
6113,insurance,1381.94,12/3/2023 16:48,failed,91785
6116,debit_card,4582.66,2/16/2023 5:57,refunded,38797
6117,debit_card,3763.81,10/8/2023 7:32,pending,73010
6140,cash,3634.19,2/23/2023 15:20,failed,48273
6145,cash,2428.2,12/20/2023 21:55,completed,84320
6146,insurance,3892.29,8/24/2023 8:48,pending,61970
6155,debit_card,750.19,4/12/2023 4:01,refunded,55058
6158,cash,1267.29,12/4/2023 20:13,failed,51337
6159,credit_card,4855.66,5/15/2023 19:52,refunded,19373
6164,credit_card,157.64,5/29/2023 4:55,completed,51887
6166,online,73.03,5/5/2023 19:39,failed,86263
6175,online,3812.19,11/10/2023 10:35,pending,20033
6190,credit_card,2152.08,3/28/2023 12:53,completed,6229
6202,online,2799.25,2/23/2023 23:53,refunded,37274
6208,credit_card,19.87,10/14/2023 3:58,pending,36223
6230,debit_card,1372.37,4/19/2023 5:23,pending,75172
6233,credit_card,1911.64,3/8/2023 3:46,pending,70
6239,online,2522.08,3/26/2023 1:22,failed,38748
6257,cash,2334.88,8/4/2023 23:15,pending,65602
6265,online,2426.06,11/12/2023 3:36,completed,43506
6280,insurance,3308.88,12/11/2023 2:31,failed,69181
6288,insurance,923.25,10/4/2023 21:33,failed,92681
6310,credit_card,4382.93,1/4/2023 12:56,completed,51468
6322,online,2182.53,9/9/2023 1:39,pending,58237
6329,online,752.76,7/25/2023 8:15,refunded,68838
6358,debit_card,803.3,10/6/2023 5:15,failed,54053
6362,online,3771.75,6/19/2023 4:10,refunded,5222
6371,debit_card,3505.06,2/10/2023 22:10,pending,25427
6376,online,2248.77,12/8/2023 0:03,completed,39998
6389,credit_card,2417.15,2/8/2023 16:08,pending,31373
6411,insurance,4020.39,3/9/2023 6:45,failed,7217
6422,credit_card,4020.49,5/14/2023 7:12,failed,22313
6423,insurance,1216.22,11/21/2023 10:45,pending,94377
6426,online,4933.33,2/9/2023 15:14,pending,23363
6432,credit_card,121.16,4/11/2023 15:38,pending,99697
6440,debit_card,1540.25,8/25/2023 2:21,completed,95944
6446,cash,4769.53,9/22/2023 6:13,failed,22111
6461,insurance,1527.37,3/11/2023 2:31,completed,57613
6493,insurance,1317.04,8/15/2023 20:58,pending,69919
6498,insurance,1018.72,3/26/2023 16:37,refunded,85799
6522,insurance,3483.4,9/3/2023 7:47,completed,35665
6525,cash,1110.63,5/26/2023 23:26,pending,56217
6526,online,236.91,8/17/2023 0:44,refunded,84221
6542,insurance,1510.06,10/28/2023 6:03,refunded,119
6553,insurance,1770.97,2/6/2023 22:56,failed,73993
6562,online,2235.88,4/2/2023 3:25,pending,33442
6572,online,1061.04,8/1/2023 15:22,failed,65909
6613,insurance,1786.93,2/8/2023 13:22,refunded,11287
6624,credit_card,3774.54,4/13/2023 9:55,refunded,78317
6628,debit_card,520.42,8/15/2023 6:37,completed,6470
6629,cash,2557.31,10/14/2023 9:26,pending,31925
6632,credit_card,4080.77,4/16/2023 15:17,failed,50351
6637,online,1348.86,3/3/2023 3:33,pending,75220
6652,debit_card,4281.5,7/5/2023 1:31,pending,79547
6653,online,1665.33,9/1/2023 19:40,completed,69604
6658,cash,4386.42,2/3/2023 14:19,failed,55518
6669,online,1582.22,3/14/2023 14:02,pending,44260
6673,credit_card,1074.59,10/19/2023 15:29,refunded,76758
6674,credit_card,4614.45,5/2/2023 12:30,refunded,13456
6675,cash,3865.31,9/20/2023 17:16,completed,33865
6678,insurance,4487.99,5/19/2023 10:45,failed,68809
6683,cash,4032.42,12/24/2023 7:03,refunded,82327
6695,debit_card,264.46,4/27/2023 1:32,refunded,83087
6702,insurance,4364.84,6/16/2023 16:05,failed,36747
6722,insurance,4973.47,12/13/2023 13:32,completed,39366
6729,online,1263.56,3/7/2023 5:03,pending,9366
6731,online,178.78,8/1/2023 9:39,pending,22349
6737,debit_card,4574.49,8/26/2023 2:38,pending,91954
6741,online,3544.69,8/9/2023 23:38,failed,86402
6743,insurance,228.03,12/19/2023 11:55,failed,78696
6755,cash,3682.58,4/8/2023 17:16,completed,88299
6760,debit_card,2446.66,10/19/2023 16:26,pending,75740
6763,debit_card,2691.87,1/22/2023 18:11,refunded,91319
6765,cash,3456.51,8/27/2023 21:36,completed,38240
6770,online,137.42,4/21/2023 18:16,completed,35290
6799,credit_card,3091.89,3/15/2023 17:33,completed,76812
6822,cash,3616.01,2/28/2023 12:12,pending,83345
6827,online,3671.73,11/11/2023 8:54,refunded,28545
6830,credit_card,115.85,5/2/2023 3:53,pending,30781
6832,cash,4793.54,8/29/2023 9:31,completed,42157
6862,debit_card,1458.04,3/28/2023 15:31,completed,4528
6872,insurance,2130.18,10/27/2023 20:14,refunded,56859
6924,credit_card,3310.84,7/8/2023 12:51,completed,70651
6929,credit_card,117,12/1/2023 7:30,pending,83780
6930,credit_card,4677.47,5/28/2023 23:35,pending,71816
6933,insurance,4039.7,3/28/2023 2:07,failed,89397
6943,debit_card,1522.95,9/17/2023 5:01,completed,46969
6955,cash,1054.06,3/12/2023 12:19,completed,89816
6959,credit_card,330.52,7/19/2023 23:19,pending,23809
6963,insurance,1056.6,1/1/2023 7:22,pending,73404
6978,insurance,4262.98,10/26/2023 18:38,refunded,17847
6998,insurance,127.42,10/23/2023 6:19,pending,34646
7001,online,2980.94,8/28/2023 6:40,refunded,67359
7002,cash,1225.99,10/5/2023 9:35,failed,56623
7035,insurance,3036.56,11/12/2023 8:48,refunded,76490
7044,cash,936.44,2/3/2023 15:34,pending,56168
7053,credit_card,1999.35,6/3/2023 18:36,pending,47424
7077,debit_card,63.74,5/7/2023 4:12,pending,53848
7086,credit_card,3623.69,11/13/2023 23:44,failed,19762
7088,insurance,3858.32,9/13/2023 7:26,refunded,86867
7094,cash,4024.22,4/21/2023 22:35,refunded,5397
7100,online,4597.74,9/3/2023 2:30,completed,84696
7103,cash,1023.44,2/9/2023 10:58,completed,82919
7108,online,4055.41,11/12/2023 8:35,completed,16564
7113,insurance,4196.47,10/25/2023 5:43,pending,59566
7115,credit_card,3742.5,7/19/2023 11:08,failed,22710
7134,cash,669.57,10/27/2023 1:47,pending,68114
7138,insurance,2236.48,1/24/2023 1:35,completed,45249
7143,online,75.51,1/15/2023 22:28,pending,9211
7146,insurance,4405.42,7/21/2023 10:08,refunded,91411
7157,insurance,3470.17,6/3/2023 15:07,refunded,25612
7165,online,1618.71,10/20/2023 9:58,failed,84757
7166,online,486.72,9/9/2023 9:48,pending,88027
7180,online,2684.91,1/3/2023 19:09,completed,39507
7197,debit_card,2774.27,12/8/2023 19:31,refunded,87139
7212,cash,1688.06,4/23/2023 13:57,failed,97215
7234,online,4114.63,8/19/2023 3:31,completed,84813
7249,cash,2266.71,12/19/2023 14:23,pending,46348
7251,insurance,1426.25,11/9/2023 21:19,completed,11000
7321,cash,4908.69,9/21/2023 2:10,completed,93541
7322,insurance,95.89,9/29/2023 21:45,refunded,15366
7323,online,172.23,5/14/2023 13:10,refunded,73030
7328,cash,2539.58,10/6/2023 2:44,refunded,28758
7330,online,4397.4,6/28/2023 11:46,refunded,49113
7338,insurance,1153.9,8/11/2023 19:01,refunded,36601
7339,cash,4428.66,3/21/2023 16:21,refunded,24077
7345,debit_card,1136.45,4/8/2023 0:10,refunded,51435
7346,online,2613.55,11/27/2023 16:11,refunded,47325
7353,debit_card,2419.82,12/4/2023 5:35,refunded,91582
7367,cash,995.11,7/7/2023 13:23,refunded,20836
7386,credit_card,4119.49,1/2/2023 5:02,refunded,32654
7396,debit_card,1557.53,5/23/2023 10:30,completed,20066
7398,online,2954.94,2/21/2023 0:13,completed,37914
7419,credit_card,3577.54,3/14/2023 18:20,refunded,98328
7420,online,517.99,1/14/2023 1:43,failed,99996
7433,credit_card,331.93,2/10/2023 12:53,failed,8536
7472,debit_card,1168.12,3/21/2023 20:09,pending,56621
7495,credit_card,88.9,2/22/2023 20:54,failed,79666
7503,cash,3477.57,10/14/2023 15:18,completed,98103
7512,debit_card,1603.39,3/28/2023 9:48,refunded,73328
7530,insurance,417.73,5/15/2023 4:32,refunded,1447
7536,insurance,2225.66,5/10/2023 11:46,completed,80678
7540,online,2351.62,6/11/2023 17:40,refunded,43691
7546,debit_card,3257.74,11/30/2023 0:01,pending,58007
7550,credit_card,4049.84,5/13/2023 17:45,failed,30913
7589,online,3240.24,3/30/2023 23:46,failed,56948
7592,cash,3405.18,3/28/2023 16:39,completed,12057
7626,insurance,905.07,2/9/2023 18:51,completed,95646
7630,credit_card,734.91,1/21/2023 16:46,completed,4943
7650,online,2294.87,12/14/2023 19:39,pending,76489
7665,credit_card,1329.68,7/30/2023 19:43,pending,71066
7679,credit_card,4196.77,10/22/2023 8:24,pending,61824
7685,credit_card,4666.96,3/1/2023 22:16,pending,282
7686,online,1352.69,12/24/2023 6:59,completed,20892
7687,debit_card,2677.86,2/15/2023 9:19,failed,80758
7694,credit_card,3640.33,10/21/2023 4:47,pending,31097
7705,cash,1514.12,1/27/2023 19:44,pending,50706
7706,insurance,4421.81,4/1/2023 23:21,pending,85069
7708,online,925.03,12/24/2023 3:15,refunded,43665
7722,cash,3749.77,10/14/2023 5:07,completed,73722
7732,online,3599.4,9/2/2023 17:21,refunded,99574
7742,insurance,4639.98,9/9/2023 4:34,completed,43003
7754,cash,3863.12,11/27/2023 11:44,failed,11725
7762,cash,1429.58,10/2/2023 21:09,pending,18389
7779,online,1310.94,7/28/2023 21:51,refunded,18442
7782,cash,2459.53,2/11/2023 7:43,completed,95602
7784,insurance,4963.57,2/20/2023 16:49,refunded,71707
7798,insurance,2741.73,2/15/2023 15:49,refunded,56419
7806,cash,1713.37,1/8/2023 23:25,failed,76888
7810,credit_card,4055.53,9/30/2023 9:21,completed,68718
7836,insurance,3302.71,4/17/2023 15:19,failed,52218
7839,insurance,54.48,2/24/2023 6:59,pending,62308
7848,insurance,2270.29,1/4/2023 14:06,completed,44250
7849,cash,1506.5,1/9/2023 23:38,completed,28664
7853,insurance,3845.44,3/18/2023 6:27,pending,25884
7863,cash,2886.98,7/5/2023 17:04,refunded,1594
7866,debit_card,888.42,7/16/2023 21:14,completed,6394
7878,cash,2360.24,4/14/2023 9:08,refunded,91295
7890,online,1701.13,6/23/2023 16:28,failed,69
7923,credit_card,2151.86,8/13/2023 21:24,pending,87392
7928,debit_card,4665.08,2/16/2023 11:25,pending,76614
7936,online,318.35,6/3/2023 17:14,pending,9365
7940,insurance,1879.48,8/14/2023 12:43,pending,54598
7947,insurance,1000.08,4/26/2023 20:59,pending,72498
7979,credit_card,4114.95,10/18/2023 17:22,refunded,98383
7982,online,1005.34,12/24/2023 10:50,refunded,7752
7989,online,785.69,9/30/2023 6:18,failed,7492
7992,online,1904.96,2/1/2023 22:20,failed,50202
7993,credit_card,4523.44,11/3/2023 1:12,completed,68495
8014,online,1691.43,8/17/2023 11:54,pending,86703
8022,credit_card,4698.02,9/9/2023 14:57,pending,15092
8041,cash,1461.45,7/5/2023 14:10,completed,84393
8052,cash,3127.73,3/29/2023 1:19,refunded,99993
8058,insurance,2856.06,2/2/2023 22:53,failed,18208
8079,debit_card,1662.02,2/25/2023 0:16,failed,91287
8094,online,2010.02,10/29/2023 16:10,refunded,66255
8099,debit_card,2663.22,1/1/2023 18:00,failed,2841
8105,credit_card,3162.89,5/16/2023 22:11,failed,23493
8140,credit_card,4761.82,3/24/2023 4:12,completed,11293
8178,cash,972.77,12/7/2023 20:54,completed,47381
8185,cash,4299.31,1/22/2023 17:01,pending,52180
8213,online,2938.45,6/16/2023 16:23,failed,51832
8242,debit_card,814.54,5/14/2023 5:08,completed,47863
8253,debit_card,4895.28,7/26/2023 10:40,refunded,14040
8258,cash,3883.91,12/16/2023 5:34,completed,36808
8270,insurance,2514.08,9/18/2023 15:22,refunded,59988
8273,debit_card,3577.45,1/7/2023 10:42,completed,48497
8291,insurance,849.41,4/25/2023 5:37,failed,62409
8292,online,1870.31,3/2/2023 20:43,pending,36170
8294,insurance,2384.52,9/24/2023 5:48,pending,20092
8300,credit_card,4187.02,10/17/2023 15:02,pending,52129
8302,debit_card,1358.93,8/28/2023 14:48,pending,70642
8314,credit_card,3000.51,6/3/2023 12:03,completed,43919
8322,online,1520.78,9/17/2023 19:28,refunded,70452
8330,insurance,197.66,6/23/2023 8:29,failed,47453
8339,insurance,4817.91,7/12/2023 20:05,failed,95732
8352,debit_card,4624.35,8/11/2023 13:04,refunded,93327
8383,debit_card,3558.73,1/17/2023 13:14,failed,21377
8416,online,1367.18,11/5/2023 9:31,refunded,65691
8418,insurance,3539.47,6/1/2023 0:17,refunded,43369
8469,online,3945.86,10/19/2023 2:55,failed,2043
8474,debit_card,476.55,1/23/2023 10:18,refunded,64739
8476,online,623.58,8/23/2023 9:51,refunded,49415
8481,credit_card,1223.33,5/13/2023 9:22,pending,26094
8495,insurance,228.93,11/22/2023 13:52,completed,27132
8509,insurance,2800.81,4/17/2023 14:11,refunded,17635
8511,debit_card,2916.48,7/20/2023 4:46,pending,38058
8523,debit_card,1665.46,10/12/2023 21:11,completed,8126
8526,debit_card,3167.09,2/16/2023 9:14,failed,74698
8553,cash,1576.62,6/4/2023 1:46,completed,24759
8558,debit_card,4783.18,8/2/2023 11:31,pending,45592
8559,insurance,3937.19,6/8/2023 0:43,completed,85459
8566,credit_card,2677.63,8/3/2023 2:12,pending,97776
8569,insurance,3402.72,2/13/2023 3:09,refunded,17143
8581,debit_card,4098.9,3/18/2023 17:23,failed,82511
8585,online,1877.59,11/13/2023 7:03,refunded,15003
8593,online,836.56,10/4/2023 19:11,completed,39929
8600,debit_card,1792.12,4/24/2023 5:58,completed,66426
8617,credit_card,3404.91,4/23/2023 13:57,pending,93969
8621,insurance,2478.32,4/26/2023 6:23,refunded,22560
8640,cash,1566.98,12/30/2023 5:24,pending,26122
8645,cash,1127.87,4/30/2023 21:16,failed,11662
8658,credit_card,4186.3,5/5/2023 0:28,failed,90971
8664,insurance,4492.41,4/2/2023 23:30,failed,47342
8678,credit_card,4905.74,12/19/2023 22:32,refunded,36760
8680,online,2695.82,3/1/2023 11:23,pending,34800
8683,debit_card,617.37,4/20/2023 19:10,refunded,1346
8688,insurance,1175.27,1/8/2023 3:55,refunded,90458
8692,debit_card,1868.22,10/10/2023 2:06,pending,7458
8694,credit_card,759.14,7/24/2023 10:53,failed,92336
