department_id,department_name,department_code,current_occupancy,max_capacity,num_staff,working_hours,emergency_support
350,ICU,DEP-zH69_350,36,210,92,8 AM - 9 PM,TRUE
351,Dermatology,DEP-Vv64_351,33,439,48,10 AM - 8 PM,TRUE
352,Surgery,DEP-eG52_352,61,288,16,8 AM - 7 PM,TRUE
353,Orthopedics,DEP-Gm18_353,24,75,38,9 AM - 10 PM,TRUE
354,Pediatrics,DEP-pg52_354,40,466,42,10 AM - 9 PM,TRUE
355,Pediatrics,DEP-lM43_355,195,131,64,10 AM - 7 PM,TRUE
356,Radiology,DEP-XO12_356,127,61,12,9 AM - 8 PM,TRUE
357,Pediatrics,DEP-WL79_357,55,348,46,6 AM - 4 PM,TRUE
358,Oncology,DEP-uO99_358,152,481,84,11 AM - 7 PM,TRUE
359,Emergency,DEP-eE27_359,2,483,14,9 AM - 5 PM,TRUE
360,Pharmacy,DEP-Ld44_360,93,441,52,8 AM - 4 PM,TRUE
361,Cardiology,DEP-tD81_361,145,337,25,8 AM - 8 PM,TRUE
362,Neurology,DEP-xs00_362,98,308,58,12 AM - 8 PM,TRUE
363,ICU,DEP-MG19_363,174,362,16,7 AM - 4 PM,TRUE
364,Surgery,DEP-JY79_364,86,335,47,12 AM - 5 PM,TRUE
365,ICU,DEP-ZK07_365,130,255,65,6 AM - 4 PM,TRUE
366,Orthopedics,DEP-ME35_366,182,220,61,10 AM - 7 PM,TRUE
367,ICU,DEP-Cg20_367,131,121,42,10 AM - 6 PM,TRUE
368,Dermatology,DEP-Pl18_368,157,428,39,10 AM - 6 PM,TRUE
369,Pharmacy,DEP-CH37_369,144,203,61,12 AM - 4 PM,TRUE
370,Surgery,DEP-xx92_370,172,106,54,10 AM - 6 PM,TRUE
371,ICU,DEP-Xv66_371,121,185,84,12 AM - 10 PM,TRUE
372,Pharmacy,DEP-YO90_372,13,348,62,7 AM - 8 PM,TRUE
373,Orthopedics,DEP-vg51_373,174,174,5,10 AM - 9 PM,TRUE
374,Pediatrics,DEP-qU64_374,4,275,41,9 AM - 5 PM,TRUE
375,Pharmacy,DEP-vf92_375,52,260,65,12 AM - 8 PM,TRUE
376,Pharmacy,DEP-tP25_376,186,81,91,7 AM - 8 PM,TRUE
377,Emergency,DEP-MT62_377,83,389,62,10 AM - 7 PM,TRUE
378,Orthopedics,DEP-yP48_378,117,322,44,10 AM - 6 PM,TRUE
379,ICU,DEP-fP28_379,123,148,32,8 AM - 8 PM,TRUE
380,Pediatrics,DEP-xb68_380,76,444,37,11 AM - 5 PM,TRUE
381,Surgery,DEP-nv42_381,122,228,72,12 AM - 9 PM,TRUE
382,Radiology,DEP-ij33_382,31,343,87,10 AM - 7 PM,TRUE
383,Surgery,DEP-GX41_383,197,461,19,8 AM - 4 PM,TRUE
384,Pharmacy,DEP-Qv80_384,20,227,57,11 AM - 6 PM,TRUE
385,Pediatrics,DEP-yj29_385,51,473,69,8 AM - 8 PM,TRUE
386,Orthopedics,DEP-Zk29_386,27,365,95,10 AM - 5 PM,TRUE
387,Cardiology,DEP-Ax70_387,171,321,29,11 AM - 5 PM,TRUE
388,Neurology,DEP-Ns37_388,105,219,92,9 AM - 4 PM,TRUE
389,Cardiology,DEP-Ip73_389,140,130,53,11 AM - 7 PM,TRUE
390,Laboratory,DEP-xR73_390,51,437,37,8 AM - 6 PM,TRUE
391,Neurology,DEP-Xs77_391,166,343,30,10 AM - 9 PM,TRUE
392,Orthopedics,DEP-Ak88_392,106,478,23,6 AM - 10 PM,TRUE
393,Oncology,DEP-qd92_393,47,433,38,6 AM - 4 PM,TRUE
394,ICU,DEP-Jg75_394,154,104,43,8 AM - 7 PM,TRUE
395,Orthopedics,DEP-sf81_395,129,289,35,7 AM - 10 PM,TRUE
396,Surgery,DEP-Gj47_396,41,424,59,11 AM - 6 PM,TRUE
397,Cardiology,DEP-Cw13_397,188,222,38,10 AM - 9 PM,TRUE
398,Orthopedics,DEP-zG60_398,156,488,82,9 AM - 10 PM,TRUE
399,Emergency,DEP-fx36_399,83,94,52,11 AM - 4 PM,TRUE
400,Orthopedics,DEP-gT05_400,122,215,32,6 AM - 6 PM,TRUE
401,Pediatrics,DEP-ic52_401,114,435,35,8 AM - 6 PM,TRUE
402,Radiology,DEP-WT72_402,167,234,89,7 AM - 4 PM,TRUE
403,Oncology,DEP-af79_403,78,131,52,11 AM - 8 PM,TRUE
404,Pharmacy,DEP-jJ43_404,30,377,38,8 AM - 8 PM,TRUE
405,Pediatrics,DEP-Bh98_405,34,294,20,9 AM - 9 PM,TRUE
406,Dermatology,DEP-hd34_406,179,331,61,12 AM - 8 PM,TRUE
407,Pediatrics,DEP-De69_407,174,436,77,12 AM - 10 PM,TRUE
408,Emergency,DEP-Ib79_408,114,320,91,8 AM - 4 PM,TRUE
409,Cardiology,DEP-pT89_409,140,308,26,10 AM - 8 PM,TRUE
410,Orthopedics,DEP-aN46_410,83,487,67,9 AM - 4 PM,TRUE
411,Pharmacy,DEP-Al39_411,149,300,12,10 AM - 7 PM,TRUE
412,Oncology,DEP-xe18_412,33,312,54,9 AM - 8 PM,TRUE
413,Emergency,DEP-YG88_413,118,394,40,11 AM - 4 PM,TRUE
414,Radiology,DEP-Ec06_414,0,431,28,10 AM - 4 PM,TRUE
415,Dermatology,DEP-qV65_415,88,408,9,10 AM - 4 PM,TRUE
416,Oncology,DEP-wp51_416,8,196,53,7 AM - 10 PM,TRUE
417,Laboratory,DEP-VW19_417,186,380,54,8 AM - 7 PM,TRUE
418,Dermatology,DEP-wI20_418,96,91,88,11 AM - 10 PM,TRUE
419,Laboratory,DEP-SE27_419,89,110,23,10 AM - 7 PM,TRUE
420,Pharmacy,DEP-eT22_420,57,477,1,12 AM - 4 PM,TRUE
421,Oncology,DEP-mc04_421,172,418,70,9 AM - 8 PM,TRUE
422,Pediatrics,DEP-tG05_422,63,285,45,7 AM - 6 PM,TRUE
423,Pharmacy,DEP-qc87_423,195,107,5,12 AM - 9 PM,TRUE
424,ICU,DEP-wX34_424,196,58,31,7 AM - 4 PM,TRUE
425,ICU,DEP-hZ54_425,8,278,77,11 AM - 9 PM,TRUE
426,Pediatrics,DEP-VC66_426,189,72,52,9 AM - 5 PM,TRUE
427,Cardiology,DEP-FS52_427,35,307,38,7 AM - 10 PM,TRUE
428,ICU,DEP-rZ58_428,153,445,87,12 AM - 6 PM,TRUE
429,Radiology,DEP-BM61_429,36,388,67,7 AM - 7 PM,TRUE
430,Radiology,DEP-ug84_430,15,335,76,11 AM - 5 PM,TRUE
431,Emergency,DEP-tC54_431,126,74,45,11 AM - 9 PM,TRUE
432,Emergency,DEP-SC62_432,81,406,54,9 AM - 5 PM,TRUE
433,Dermatology,DEP-Uw70_433,47,436,69,9 AM - 5 PM,TRUE
434,Radiology,DEP-OY64_434,181,123,60,6 AM - 8 PM,TRUE
435,Dermatology,DEP-xG16_435,142,321,18,9 AM - 5 PM,TRUE
436,Pediatrics,DEP-jM20_436,84,381,11,9 AM - 10 PM,TRUE
437,Neurology,DEP-ie70_437,137,420,25,6 AM - 6 PM,TRUE
438,Laboratory,DEP-yK55_438,154,358,6,12 AM - 4 PM,TRUE
439,ICU,DEP-RC92_439,185,393,72,7 AM - 7 PM,TRUE
440,Surgery,DEP-We57_440,77,57,28,7 AM - 9 PM,TRUE
441,Pharmacy,DEP-xz28_441,193,295,32,11 AM - 8 PM,TRUE
442,Dermatology,DEP-hb43_442,61,332,42,12 AM - 6 PM,TRUE
443,Oncology,DEP-Hy27_443,136,382,46,8 AM - 6 PM,TRUE
444,Emergency,DEP-Xq14_444,127,288,13,12 AM - 9 PM,TRUE
445,Surgery,DEP-Ns73_445,52,239,41,9 AM - 4 PM,TRUE
446,Pharmacy,DEP-hi73_446,37,58,34,10 AM - 8 PM,TRUE
447,Radiology,DEP-TC72_447,39,150,43,7 AM - 7 PM,TRUE
448,Oncology,DEP-Te55_448,140,385,88,8 AM - 6 PM,TRUE
449,Pharmacy,DEP-tk84_449,164,428,63,9 AM - 5 PM,TRUE
450,Orthopedics,DEP-Go25_450,35,418,70,9 AM - 5 PM,TRUE
451,Emergency,DEP-pY32_451,8,479,10,12 AM - 9 PM,TRUE
452,Cardiology,DEP-JK05_452,105,120,81,7 AM - 4 PM,TRUE
453,Cardiology,DEP-iN78_453,55,308,59,8 AM - 4 PM,TRUE
454,Laboratory,DEP-zT14_454,124,58,1,10 AM - 8 PM,TRUE
455,Cardiology,DEP-AX78_455,4,321,93,8 AM - 8 PM,TRUE
456,Cardiology,DEP-iu91_456,128,466,90,11 AM - 7 PM,TRUE
457,Neurology,DEP-DR17_457,24,318,20,7 AM - 5 PM,TRUE
458,Surgery,DEP-XJ52_458,68,457,51,6 AM - 6 PM,TRUE
459,Oncology,DEP-Xi92_459,144,174,90,7 AM - 6 PM,TRUE
460,Laboratory,DEP-hH80_460,166,438,5,6 AM - 7 PM,TRUE
461,Dermatology,DEP-ku42_461,141,293,8,11 AM - 4 PM,TRUE
462,Neurology,DEP-Hs35_462,127,482,56,11 AM - 10 PM,TRUE
463,ICU,DEP-OJ43_463,24,320,6,7 AM - 5 PM,TRUE
464,Radiology,DEP-NI24_464,11,88,88,8 AM - 8 PM,TRUE
465,Orthopedics,DEP-LL82_465,80,58,27,10 AM - 5 PM,TRUE
466,Neurology,DEP-UM29_466,76,133,73,7 AM - 8 PM,TRUE
467,Laboratory,DEP-bf90_467,138,219,50,12 AM - 9 PM,TRUE
468,Pharmacy,DEP-Pn94_468,185,90,65,11 AM - 6 PM,TRUE
469,Neurology,DEP-Ob69_469,111,168,10,8 AM - 8 PM,TRUE
470,Surgery,DEP-Pt84_470,7,374,35,12 AM - 7 PM,TRUE
471,Pediatrics,DEP-tD36_471,91,333,49,9 AM - 5 PM,TRUE
472,Neurology,DEP-CA02_472,197,366,38,12 AM - 5 PM,TRUE
473,Neurology,DEP-vM73_473,68,128,49,11 AM - 10 PM,TRUE
474,Pharmacy,DEP-Uw55_474,99,212,47,6 AM - 4 PM,TRUE
475,Radiology,DEP-GJ25_475,113,234,98,8 AM - 4 PM,TRUE
476,Neurology,DEP-Dh53_476,47,270,58,10 AM - 8 PM,TRUE
477,Neurology,DEP-jg73_477,6,95,46,10 AM - 4 PM,TRUE
478,Dermatology,DEP-NA46_478,3,199,53,9 AM - 10 PM,TRUE
479,Pharmacy,DEP-KU25_479,143,174,74,10 AM - 5 PM,TRUE
480,Orthopedics,DEP-FG32_480,35,187,39,8 AM - 7 PM,TRUE
481,Neurology,DEP-Fb74_481,42,272,36,9 AM - 6 PM,TRUE
482,Neurology,DEP-Dp68_482,92,178,32,11 AM - 9 PM,TRUE
483,ICU,DEP-dd95_483,157,150,59,6 AM - 5 PM,TRUE
484,Cardiology,DEP-PR79_484,101,220,80,9 AM - 10 PM,TRUE
485,Oncology,DEP-ag48_485,85,270,84,10 AM - 5 PM,TRUE
486,Surgery,DEP-Ux24_486,154,405,26,9 AM - 6 PM,TRUE
487,Dermatology,DEP-zd50_487,81,199,95,11 AM - 9 PM,TRUE
488,ICU,DEP-xJ83_488,200,174,42,9 AM - 6 PM,TRUE
489,Surgery,DEP-GC16_489,29,338,26,10 AM - 8 PM,TRUE
490,Laboratory,DEP-RN49_490,196,331,4,11 AM - 7 PM,TRUE
491,Oncology,DEP-zx21_491,74,475,89,6 AM - 10 PM,TRUE
492,Laboratory,DEP-Wj85_492,127,121,82,8 AM - 5 PM,TRUE
493,Laboratory,DEP-zG98_493,39,416,55,12 AM - 7 PM,TRUE
494,Oncology,DEP-iT00_494,153,295,75,9 AM - 8 PM,TRUE
495,Emergency,DEP-Dj78_495,9,454,47,11 AM - 10 PM,TRUE
496,Neurology,DEP-uN82_496,196,177,85,11 AM - 6 PM,TRUE
497,Laboratory,DEP-NV26_497,156,72,73,11 AM - 9 PM,TRUE
498,Surgery,DEP-GG95_498,110,104,2,6 AM - 6 PM,TRUE
499,Emergency,DEP-tE79_499,191,315,72,10 AM - 9 PM,TRUE
500,Oncology,DEP-Rh55_500,95,250,60,12 AM - 9 PM,TRUE
501,Surgery,DEP-YU94_501,6,297,14,8 AM - 7 PM,TRUE
502,Neurology,DEP-Eq09_502,186,122,45,8 AM - 6 PM,TRUE
503,Pediatrics,DEP-oU99_503,133,297,45,9 AM - 4 PM,TRUE
504,Pharmacy,DEP-kH97_504,178,281,41,6 AM - 6 PM,TRUE
505,Pharmacy,DEP-jR96_505,29,61,44,11 AM - 4 PM,TRUE
506,Pharmacy,DEP-Sh09_506,62,314,23,10 AM - 5 PM,TRUE
507,Emergency,DEP-uA07_507,109,286,30,12 AM - 7 PM,TRUE
508,Orthopedics,DEP-AG63_508,163,386,56,9 AM - 4 PM,TRUE
509,Oncology,DEP-Ti70_509,151,269,50,6 AM - 9 PM,TRUE
510,Pediatrics,DEP-uQ38_510,71,435,91,12 AM - 10 PM,TRUE
511,ICU,DEP-ul86_511,26,459,69,7 AM - 6 PM,TRUE
512,Pediatrics,DEP-Iw85_512,117,108,34,11 AM - 10 PM,TRUE
513,Emergency,DEP-Em49_513,163,210,77,9 AM - 8 PM,TRUE
514,ICU,DEP-to48_514,29,228,46,12 AM - 7 PM,TRUE
515,Laboratory,DEP-ST43_515,180,459,39,10 AM - 8 PM,TRUE
516,Laboratory,DEP-wJ57_516,34,210,16,7 AM - 6 PM,TRUE
517,Orthopedics,DEP-hK44_517,95,405,19,10 AM - 7 PM,TRUE
518,ICU,DEP-zw86_518,35,344,50,9 AM - 5 PM,TRUE
519,Laboratory,DEP-sT40_519,137,405,83,7 AM - 8 PM,TRUE
520,Oncology,DEP-Pq57_520,73,121,24,8 AM - 10 PM,TRUE
521,ICU,DEP-mI73_521,13,493,46,6 AM - 7 PM,TRUE
522,Pediatrics,DEP-ig84_522,98,337,65,11 AM - 7 PM,TRUE
523,Laboratory,DEP-pd93_523,125,262,91,12 AM - 7 PM,TRUE
524,Orthopedics,DEP-Oo83_524,21,339,4,12 AM - 10 PM,TRUE
525,Radiology,DEP-vT16_525,8,190,29,10 AM - 6 PM,TRUE
526,Oncology,DEP-aJ12_526,144,430,99,12 AM - 7 PM,TRUE
527,ICU,DEP-EP67_527,29,187,100,10 AM - 10 PM,TRUE
528,Emergency,DEP-sP45_528,193,71,98,11 AM - 7 PM,TRUE
529,Dermatology,DEP-oI19_529,26,426,84,12 AM - 5 PM,TRUE
530,Cardiology,DEP-Al02_530,115,184,45,12 AM - 10 PM,TRUE
531,Oncology,DEP-lV67_531,30,447,31,7 AM - 10 PM,TRUE
532,Pharmacy,DEP-tK00_532,156,373,55,7 AM - 8 PM,TRUE
533,Pediatrics,DEP-sD15_533,52,462,8,10 AM - 6 PM,TRUE
534,ICU,DEP-Fi88_534,137,136,42,11 AM - 6 PM,TRUE
535,ICU,DEP-mZ74_535,68,489,66,11 AM - 10 PM,TRUE
536,Orthopedics,DEP-UD52_536,192,452,53,6 AM - 6 PM,TRUE
537,Pharmacy,DEP-aV42_537,33,177,19,11 AM - 6 PM,TRUE
538,Laboratory,DEP-RW49_538,100,300,19,10 AM - 9 PM,TRUE
539,Laboratory,DEP-Oz29_539,106,242,58,6 AM - 9 PM,TRUE
540,Dermatology,DEP-fz85_540,131,433,36,11 AM - 6 PM,TRUE
541,Oncology,DEP-iE12_541,83,347,1,12 AM - 10 PM,TRUE
542,Pharmacy,DEP-qy30_542,117,375,86,11 AM - 6 PM,TRUE
543,Emergency,DEP-vt74_543,101,161,55,12 AM - 5 PM,TRUE
544,Radiology,DEP-qP90_544,82,474,37,8 AM - 8 PM,TRUE
545,ICU,DEP-Qh30_545,124,453,44,11 AM - 10 PM,TRUE
546,Cardiology,DEP-zR42_546,25,370,59,6 AM - 4 PM,TRUE
547,Oncology,DEP-Os41_547,116,50,55,7 AM - 9 PM,TRUE
548,Laboratory,DEP-oi93_548,77,131,36,6 AM - 9 PM,TRUE
549,Radiology,DEP-VM27_549,21,240,86,11 AM - 5 PM,TRUE
550,Dermatology,DEP-EW68_550,160,206,93,11 AM - 10 PM,TRUE
551,Dermatology,DEP-RW33_551,167,96,91,6 AM - 4 PM,TRUE
552,Oncology,DEP-CH18_552,19,117,76,7 AM - 8 PM,TRUE
553,Cardiology,DEP-Kh51_553,2,406,44,12 AM - 4 PM,TRUE
554,Pharmacy,DEP-mK88_554,33,294,10,7 AM - 7 PM,TRUE
555,Pharmacy,DEP-uH22_555,26,102,41,8 AM - 6 PM,TRUE
556,Dermatology,DEP-TL13_556,198,466,97,12 AM - 5 PM,TRUE
557,Neurology,DEP-CZ18_557,135,338,2,10 AM - 9 PM,TRUE
558,Oncology,DEP-GA72_558,89,419,28,11 AM - 9 PM,TRUE
559,Dermatology,DEP-JD90_559,157,401,57,12 AM - 5 PM,TRUE
560,Neurology,DEP-zq40_560,35,435,16,10 AM - 9 PM,TRUE
561,Surgery,DEP-ec39_561,109,211,18,7 AM - 6 PM,TRUE
562,Pediatrics,DEP-Id51_562,141,357,77,11 AM - 8 PM,TRUE
563,Pharmacy,DEP-sA70_563,6,484,85,8 AM - 5 PM,TRUE
564,Pharmacy,DEP-xy26_564,100,201,83,6 AM - 10 PM,TRUE
565,Oncology,DEP-fR66_565,98,107,31,9 AM - 9 PM,TRUE
566,Emergency,DEP-Pw82_566,3,234,41,7 AM - 7 PM,TRUE
567,Surgery,DEP-zH28_567,139,399,23,12 AM - 7 PM,TRUE
568,Cardiology,DEP-Wb30_568,150,84,2,8 AM - 5 PM,TRUE
569,Cardiology,DEP-BI78_569,101,309,37,11 AM - 9 PM,TRUE
570,Dermatology,DEP-Dw33_570,179,255,11,11 AM - 8 PM,TRUE
571,Radiology,DEP-UW43_571,21,208,11,10 AM - 5 PM,TRUE
572,Emergency,DEP-NX06_572,83,250,76,11 AM - 10 PM,TRUE
573,Radiology,DEP-eg33_573,178,273,94,12 AM - 5 PM,TRUE
574,Pediatrics,DEP-MR07_574,22,272,15,9 AM - 8 PM,TRUE
575,Radiology,DEP-Vc03_575,170,429,85,11 AM - 5 PM,TRUE
576,Cardiology,DEP-In73_576,181,120,90,6 AM - 5 PM,TRUE
577,Surgery,DEP-Gs02_577,133,314,93,8 AM - 5 PM,TRUE
578,Orthopedics,DEP-KM95_578,191,449,35,11 AM - 4 PM,TRUE
579,Surgery,DEP-tj53_579,109,189,68,6 AM - 6 PM,TRUE
580,Oncology,DEP-At83_580,116,311,47,6 AM - 7 PM,TRUE
581,Surgery,DEP-LV08_581,40,180,99,6 AM - 8 PM,TRUE
582,Pediatrics,DEP-Fd68_582,189,310,1,6 AM - 10 PM,TRUE
583,Pediatrics,DEP-uS68_583,11,291,47,9 AM - 5 PM,TRUE
584,Cardiology,DEP-ty62_584,141,461,92,11 AM - 9 PM,TRUE
585,Pediatrics,DEP-po87_585,82,177,54,11 AM - 6 PM,TRUE
586,Neurology,DEP-dJ27_586,146,240,16,10 AM - 9 PM,TRUE
587,Orthopedics,DEP-Hi68_587,57,461,67,6 AM - 7 PM,TRUE
588,Oncology,DEP-nv34_588,72,446,40,8 AM - 4 PM,TRUE
589,Cardiology,DEP-xf17_589,94,152,38,10 AM - 10 PM,TRUE
590,Pharmacy,DEP-ry30_590,159,174,60,8 AM - 8 PM,TRUE
591,Pediatrics,DEP-ce99_591,187,329,98,12 AM - 5 PM,TRUE
592,Cardiology,DEP-nE98_592,104,62,30,10 AM - 6 PM,TRUE
593,Surgery,DEP-an54_593,0,438,85,9 AM - 10 PM,TRUE
594,Neurology,DEP-pS17_594,52,321,31,9 AM - 7 PM,TRUE
595,Orthopedics,DEP-pJ36_595,182,193,12,6 AM - 5 PM,TRUE
596,Pharmacy,DEP-DI46_596,95,284,96,6 AM - 8 PM,TRUE
597,Emergency,DEP-qx54_597,34,376,51,6 AM - 8 PM,TRUE
598,Dermatology,DEP-gZ77_598,169,116,31,8 AM - 6 PM,TRUE
599,Dermatology,DEP-nx75_599,179,475,95,8 AM - 6 PM,TRUE
600,Radiology,DEP-Ko60_600,59,88,26,7 AM - 10 PM,TRUE
601,Orthopedics,DEP-qJ20_601,27,134,58,9 AM - 6 PM,TRUE
602,Neurology,DEP-sj96_602,137,233,99,7 AM - 7 PM,TRUE
603,Oncology,DEP-yK53_603,67,486,16,6 AM - 5 PM,TRUE
604,Pharmacy,DEP-PR78_604,178,358,6,7 AM - 10 PM,TRUE
605,Orthopedics,DEP-UP47_605,23,414,32,8 AM - 7 PM,TRUE
606,Laboratory,DEP-kU77_606,76,183,23,6 AM - 7 PM,TRUE
607,Emergency,DEP-UI22_607,191,331,32,6 AM - 7 PM,TRUE
608,Orthopedics,DEP-Pd28_608,31,56,8,12 AM - 10 PM,TRUE
609,Orthopedics,DEP-Qd01_609,50,471,52,8 AM - 9 PM,TRUE
610,ICU,DEP-Oo62_610,150,182,10,6 AM - 4 PM,TRUE
611,Laboratory,DEP-nG20_611,113,464,17,6 AM - 10 PM,TRUE
612,Neurology,DEP-NO50_612,10,286,7,7 AM - 8 PM,TRUE
613,Pharmacy,DEP-QF97_613,101,304,4,9 AM - 9 PM,TRUE
614,Orthopedics,DEP-JA08_614,90,159,24,8 AM - 6 PM,TRUE
615,Orthopedics,DEP-Ur08_615,8,364,80,10 AM - 5 PM,TRUE
616,Oncology,DEP-GS40_616,105,331,62,6 AM - 4 PM,TRUE
617,Dermatology,DEP-gg62_617,35,264,26,11 AM - 10 PM,TRUE
618,Laboratory,DEP-mN23_618,139,456,3,9 AM - 10 PM,TRUE
619,Oncology,DEP-rY45_619,139,450,63,8 AM - 8 PM,TRUE
620,Dermatology,DEP-zD15_620,69,142,4,8 AM - 8 PM,TRUE
621,Cardiology,DEP-tR33_621,199,193,8,12 AM - 7 PM,TRUE
622,ICU,DEP-zy01_622,59,131,13,7 AM - 9 PM,TRUE
623,Radiology,DEP-dO87_623,136,467,95,6 AM - 10 PM,TRUE
624,ICU,DEP-FB21_624,99,231,23,7 AM - 5 PM,TRUE
625,Pharmacy,DEP-gH59_625,178,233,76,6 AM - 9 PM,TRUE
626,ICU,DEP-SK33_626,144,122,73,7 AM - 10 PM,TRUE
627,Emergency,DEP-eR40_627,79,139,63,6 AM - 4 PM,TRUE
628,Pediatrics,DEP-Qc89_628,154,162,3,10 AM - 7 PM,TRUE
629,Surgery,DEP-nL50_629,157,153,17,8 AM - 9 PM,TRUE
630,Surgery,DEP-tk61_630,15,61,19,10 AM - 9 PM,TRUE
631,Neurology,DEP-yR39_631,134,490,47,6 AM - 6 PM,TRUE
632,ICU,DEP-WV56_632,25,222,39,8 AM - 5 PM,TRUE
633,Pharmacy,DEP-Vw18_633,111,455,82,9 AM - 9 PM,TRUE
634,Orthopedics,DEP-oe16_634,181,337,89,10 AM - 10 PM,TRUE
635,Pediatrics,DEP-Mz99_635,170,351,23,9 AM - 6 PM,TRUE
636,Orthopedics,DEP-YC04_636,45,423,1,11 AM - 8 PM,TRUE
637,ICU,DEP-Jy35_637,8,143,78,8 AM - 10 PM,TRUE
638,Laboratory,DEP-Qy29_638,144,103,64,7 AM - 6 PM,TRUE
639,Pediatrics,DEP-Zp94_639,88,213,22,11 AM - 4 PM,TRUE
640,Oncology,DEP-rj11_640,2,185,27,7 AM - 9 PM,TRUE
641,Surgery,DEP-ux26_641,65,452,14,11 AM - 4 PM,TRUE
642,Dermatology,DEP-tC10_642,112,425,54,7 AM - 7 PM,TRUE
643,Dermatology,DEP-if41_643,89,329,49,6 AM - 10 PM,TRUE
644,ICU,DEP-JJ67_644,166,438,88,7 AM - 5 PM,TRUE
645,Neurology,DEP-bf61_645,8,200,3,8 AM - 6 PM,TRUE
646,Neurology,DEP-MM81_646,87,137,49,7 AM - 9 PM,TRUE
647,Emergency,DEP-sA60_647,23,223,77,10 AM - 7 PM,TRUE
648,Dermatology,DEP-pK18_648,167,134,78,9 AM - 5 PM,TRUE
649,Neurology,DEP-ki26_649,84,155,25,9 AM - 9 PM,TRUE
650,Laboratory,DEP-Fj44_650,72,202,31,6 AM - 4 PM,TRUE
651,ICU,DEP-rA26_651,140,480,63,7 AM - 4 PM,TRUE
652,Cardiology,DEP-xq71_652,109,94,38,12 AM - 9 PM,TRUE
653,Pediatrics,DEP-Nm79_653,24,63,27,7 AM - 9 PM,TRUE
654,Neurology,DEP-ta12_654,121,482,15,8 AM - 10 PM,TRUE
655,Oncology,DEP-yZ59_655,125,388,34,6 AM - 9 PM,TRUE
656,Orthopedics,DEP-BP75_656,94,245,48,7 AM - 7 PM,TRUE
657,Radiology,DEP-uM24_657,112,288,34,7 AM - 10 PM,TRUE
658,ICU,DEP-ul37_658,15,127,97,11 AM - 9 PM,TRUE
659,Neurology,DEP-VS54_659,171,226,70,9 AM - 10 PM,TRUE
660,Emergency,DEP-Yp79_660,15,480,50,12 AM - 8 PM,TRUE
661,Emergency,DEP-Yz64_661,175,493,61,10 AM - 5 PM,TRUE
662,Radiology,DEP-mL19_662,20,252,92,6 AM - 8 PM,TRUE
663,Neurology,DEP-bU28_663,193,279,23,7 AM - 5 PM,TRUE
664,Orthopedics,DEP-Zs37_664,10,266,11,11 AM - 7 PM,TRUE
665,Laboratory,DEP-RF16_665,37,477,77,8 AM - 6 PM,TRUE
666,Neurology,DEP-qQ43_666,99,334,51,10 AM - 6 PM,TRUE
667,Emergency,DEP-eC66_667,117,497,2,12 AM - 9 PM,TRUE
668,Neurology,DEP-zI79_668,106,126,19,10 AM - 8 PM,TRUE
669,Neurology,DEP-cY68_669,144,449,13,12 AM - 6 PM,TRUE
670,Dermatology,DEP-Of89_670,67,246,84,9 AM - 8 PM,TRUE
671,Cardiology,DEP-kP35_671,44,191,52,7 AM - 8 PM,TRUE
672,Cardiology,DEP-PR09_672,101,500,43,11 AM - 5 PM,TRUE
673,Pharmacy,DEP-YB65_673,121,187,48,6 AM - 6 PM,TRUE
674,Radiology,DEP-qo01_674,71,481,63,12 AM - 9 PM,TRUE
675,Pediatrics,DEP-LS88_675,34,203,96,9 AM - 10 PM,TRUE
676,Radiology,DEP-xz37_676,186,263,78,11 AM - 4 PM,TRUE
677,Oncology,DEP-jw98_677,54,471,53,11 AM - 7 PM,TRUE
678,Cardiology,DEP-sA71_678,131,455,21,6 AM - 6 PM,TRUE
679,Orthopedics,DEP-wt12_679,199,485,68,10 AM - 4 PM,TRUE
680,Pediatrics,DEP-HE73_680,51,478,8,7 AM - 4 PM,TRUE
681,Cardiology,DEP-CU71_681,92,410,26,8 AM - 6 PM,TRUE
682,Emergency,DEP-et75_682,101,375,16,11 AM - 4 PM,TRUE
683,Surgery,DEP-vP10_683,125,354,58,7 AM - 10 PM,TRUE
684,ICU,DEP-Hl23_684,141,229,45,7 AM - 10 PM,TRUE
685,Pharmacy,DEP-JB25_685,176,96,37,6 AM - 7 PM,TRUE
686,Orthopedics,DEP-Ol36_686,146,449,28,12 AM - 5 PM,TRUE
687,Laboratory,DEP-bV66_687,52,187,84,9 AM - 8 PM,TRUE
688,Laboratory,DEP-LB37_688,2,292,17,11 AM - 5 PM,TRUE
689,Pediatrics,DEP-nr03_689,64,361,40,11 AM - 9 PM,TRUE
690,Dermatology,DEP-gZ19_690,96,486,45,9 AM - 6 PM,TRUE
691,Oncology,DEP-um25_691,77,396,67,12 AM - 8 PM,TRUE
692,ICU,DEP-QF14_692,26,53,66,11 AM - 10 PM,TRUE
693,Emergency,DEP-yN59_693,165,354,78,8 AM - 6 PM,TRUE
694,Oncology,DEP-ww91_694,16,222,36,11 AM - 6 PM,TRUE
695,Radiology,DEP-NL24_695,167,414,84,8 AM - 5 PM,TRUE
696,Emergency,DEP-hp25_696,195,173,8,12 AM - 10 PM,TRUE
697,Laboratory,DEP-xS12_697,81,398,18,11 AM - 4 PM,TRUE
698,Radiology,DEP-AM86_698,66,264,52,9 AM - 9 PM,TRUE
