department_id,department_name,department_code,current_occupancy,max_capacity,num_staff,working_hours,emergency_support,doctor_id
45793,Pediatrics,DEP-pg52,40,466,42,10 AM - 9 PM,no,47333
19194,Pediatrics,DEP-lM43,195,131,64,10 AM - 7 PM,no,14021
20036,Radiology,DEP-XO12,127,61,12,9 AM - 8 PM,no,43193
64764,Pediatrics,DEP-WL79,55,348,46,6 AM - 4 PM,no,26326
58838,Oncology,DEP-uO99,152,481,84,11 AM - 7 PM,no,91089
41436,Emergency,DEP-eE27,2,483,14,9 AM - 5 PM,no,47843
57961,Pharmacy,DEP-Ld44,93,441,52,8 AM - 4 PM,no,60505
46129,Cardiology,DEP-tD81,145,337,25,8 AM - 8 PM,no,65444
59233,Neurology,DEP-xs00,98,308,58,12 AM - 8 PM,no,58860
10057,ICU,DEP-MG19,174,362,16,7 AM - 4 PM,no,71256
50394,Surgery,DEP-JY79,86,335,47,12 AM - 5 PM,yes,46531
96851,ICU,DEP-ZK07,130,255,65,6 AM - 4 PM,yes,13886
85437,Orthopedics,DEP-ME35,182,220,61,10 AM - 7 PM,yes,77147
65715,ICU,DEP-Cg20,131,121,42,10 AM - 6 PM,yes,15213
45015,Dermatology,DEP-Pl18,157,428,39,10 AM - 6 PM,no,63298
5130,Pharmacy,DEP-CH37,144,203,61,12 AM - 4 PM,no,93163
68517,Surgery,DEP-xx92,172,106,54,10 AM - 6 PM,yes,31970
37079,ICU,DEP-Xv66,121,185,84,12 AM - 10 PM,yes,82543
88984,Pharmacy,DEP-YO90,13,348,62,7 AM - 8 PM,no,25863
84843,Orthopedics,DEP-vg51,174,174,5,10 AM - 9 PM,yes,8200
73133,Pediatrics,DEP-qU64,4,275,41,9 AM - 5 PM,no,34387
86057,Pharmacy,DEP-vf92,52,260,65,12 AM - 8 PM,no,14972
76380,Pharmacy,DEP-tP25,186,81,91,7 AM - 8 PM,yes,80541
91551,Emergency,DEP-MT62,83,389,62,10 AM - 7 PM,no,48929
11104,Orthopedics,DEP-yP48,117,322,44,10 AM - 6 PM,no,55448
43054,ICU,DEP-fP28,123,148,32,8 AM - 8 PM,no,24523
87878,Pediatrics,DEP-xb68,76,444,37,11 AM - 5 PM,no,17895
47526,Surgery,DEP-nv42,122,228,72,12 AM - 9 PM,no,93079
63736,Radiology,DEP-ij33,31,343,87,10 AM - 7 PM,no,38284
10114,Surgery,DEP-GX41,197,461,19,8 AM - 4 PM,no,64921
70748,Pharmacy,DEP-Qv80,20,227,57,11 AM - 6 PM,no,71046
81006,Pediatrics,DEP-yj29,51,473,69,8 AM - 8 PM,no,96467
21266,Orthopedics,DEP-Zk29,27,365,95,10 AM - 5 PM,yes,45688
94526,Cardiology,DEP-Ax70,171,321,29,11 AM - 5 PM,yes,77060
88652,Neurology,DEP-Ns37,105,219,92,9 AM - 4 PM,yes,27124
98617,Cardiology,DEP-Ip73,140,130,53,11 AM - 7 PM,no,38356
40562,Laboratory,DEP-xR73,51,437,37,8 AM - 6 PM,yes,7770
74766,Neurology,DEP-Xs77,166,343,30,10 AM - 9 PM,yes,93243
50052,Orthopedics,DEP-Ak88,106,478,23,6 AM - 10 PM,no,35221
26174,Oncology,DEP-qd92,47,433,38,6 AM - 4 PM,no,52802
84040,ICU,DEP-Jg75,154,104,43,8 AM - 7 PM,no,324
93244,Orthopedics,DEP-sf81,129,289,35,7 AM - 10 PM,yes,91395
21012,Surgery,DEP-Gj47,41,424,59,11 AM - 6 PM,yes,64843
57340,Cardiology,DEP-Cw13,188,222,38,10 AM - 9 PM,yes,45054
3495,Orthopedics,DEP-zG60,156,488,82,9 AM - 10 PM,no,2134
49015,Emergency,DEP-fx36,83,94,52,11 AM - 4 PM,yes,90255
29430,Orthopedics,DEP-gT05,122,215,32,6 AM - 6 PM,no,47242
85191,Pediatrics,DEP-ic52,114,435,35,8 AM - 6 PM,yes,91677
37601,Radiology,DEP-WT72,167,234,89,7 AM - 4 PM,yes,10215
61487,Oncology,DEP-af79,78,131,52,11 AM - 8 PM,no,15806
2490,Pharmacy,DEP-jJ43,30,377,38,8 AM - 8 PM,yes,95782
95320,Pediatrics,DEP-Bh98,34,294,20,9 AM - 9 PM,no,84092
37762,Dermatology,DEP-hd34,179,331,61,12 AM - 8 PM,yes,94690
31252,Pediatrics,DEP-De69,174,436,77,12 AM - 10 PM,yes,11362
14530,Emergency,DEP-Ib79,114,320,91,8 AM - 4 PM,yes,41222
82831,Cardiology,DEP-pT89,140,308,26,10 AM - 8 PM,yes,79638
18818,Orthopedics,DEP-aN46,83,487,67,9 AM - 4 PM,yes,26928
46244,Pharmacy,DEP-Al39,149,300,12,10 AM - 7 PM,yes,64865
87080,Oncology,DEP-xe18,33,312,54,9 AM - 8 PM,yes,41480
68951,Emergency,DEP-YG88,118,394,40,11 AM - 4 PM,no,99972
72633,Radiology,DEP-Ec06,0,431,28,10 AM - 4 PM,yes,28277
83318,Dermatology,DEP-qV65,88,408,9,10 AM - 4 PM,yes,65673
2128,Oncology,DEP-wp51,8,196,53,7 AM - 10 PM,yes,80746
96068,Laboratory,DEP-VW19,186,380,54,8 AM - 7 PM,no,70305
43583,Dermatology,DEP-wI20,96,91,88,11 AM - 10 PM,yes,7589
44374,Laboratory,DEP-SE27,89,110,23,10 AM - 7 PM,yes,87304
82802,Pharmacy,DEP-eT22,57,477,1,12 AM - 4 PM,no,21473
59988,Oncology,DEP-mc04,172,418,70,9 AM - 8 PM,no,15473
26144,Pediatrics,DEP-tG05,63,285,45,7 AM - 6 PM,yes,93365
52196,Pharmacy,DEP-qc87,195,107,5,12 AM - 9 PM,no,65484
98735,ICU,DEP-wX34,196,58,31,7 AM - 4 PM,yes,88358
6265,ICU,DEP-hZ54,8,278,77,11 AM - 9 PM,yes,6026
48237,Pediatrics,DEP-VC66,189,72,52,9 AM - 5 PM,yes,72465
50678,Cardiology,DEP-FS52,35,307,38,7 AM - 10 PM,no,94409
65211,ICU,DEP-rZ58,153,445,87,12 AM - 6 PM,yes,67603
10828,Radiology,DEP-BM61,36,388,67,7 AM - 7 PM,no,42899
23652,Radiology,DEP-ug84,15,335,76,11 AM - 5 PM,no,81620
10494,Emergency,DEP-tC54,126,74,45,11 AM - 9 PM,no,96005
78986,Emergency,DEP-SC62,81,406,54,9 AM - 5 PM,no,30539
46077,Dermatology,DEP-Uw70,47,436,69,9 AM - 5 PM,yes,49319
80589,Radiology,DEP-OY64,181,123,60,6 AM - 8 PM,no,64491
7518,Dermatology,DEP-xG16,142,321,18,9 AM - 5 PM,no,68125
98290,Pediatrics,DEP-jM20,84,381,11,9 AM - 10 PM,no,12527
88878,Neurology,DEP-ie70,137,420,25,6 AM - 6 PM,no,57014
30932,Laboratory,DEP-yK55,154,358,6,12 AM - 4 PM,yes,96384
4244,ICU,DEP-RC92,185,393,72,7 AM - 7 PM,yes,14283
48623,Surgery,DEP-We57,77,57,28,7 AM - 9 PM,yes,46961
75225,Pharmacy,DEP-xz28,193,295,32,11 AM - 8 PM,yes,89922
41207,Dermatology,DEP-hb43,61,332,42,12 AM - 6 PM,no,11955
96426,Oncology,DEP-Hy27,136,382,46,8 AM - 6 PM,no,34100
73619,Emergency,DEP-Xq14,127,288,13,12 AM - 9 PM,no,72105
92279,Surgery,DEP-Ns73,52,239,41,9 AM - 4 PM,yes,17133
90961,Pharmacy,DEP-hi73,37,58,34,10 AM - 8 PM,no,2857
9706,Radiology,DEP-TC72,39,150,43,7 AM - 7 PM,yes,16059
11506,Oncology,DEP-Te55,140,385,88,8 AM - 6 PM,no,51773
72089,Pharmacy,DEP-tk84,164,428,63,9 AM - 5 PM,no,36042
93298,Orthopedics,DEP-Go25,35,418,70,9 AM - 5 PM,yes,38680
15907,Emergency,DEP-pY32,8,479,10,12 AM - 9 PM,yes,17987
64752,Cardiology,DEP-JK05,105,120,81,7 AM - 4 PM,yes,50134
48353,Cardiology,DEP-iN78,55,308,59,8 AM - 4 PM,no,42153
11300,Laboratory,DEP-zT14,124,58,1,10 AM - 8 PM,no,61824
94223,Cardiology,DEP-AX78,4,321,93,8 AM - 8 PM,no,31608
53665,Cardiology,DEP-iu91,128,466,90,11 AM - 7 PM,yes,50911
84192,Neurology,DEP-DR17,24,318,20,7 AM - 5 PM,no,91439
67811,Surgery,DEP-XJ52,68,457,51,6 AM - 6 PM,no,64517
83859,Oncology,DEP-Xi92,144,174,90,7 AM - 6 PM,yes,2612
56704,Laboratory,DEP-hH80,166,438,5,6 AM - 7 PM,no,42413
20056,Dermatology,DEP-ku42,141,293,8,11 AM - 4 PM,yes,9506
92973,Neurology,DEP-Hs35,127,482,56,11 AM - 10 PM,no,42284
10336,ICU,DEP-OJ43,24,320,6,7 AM - 5 PM,no,41586
35972,Radiology,DEP-NI24,11,88,88,8 AM - 8 PM,yes,40215
12245,Orthopedics,DEP-LL82,80,58,27,10 AM - 5 PM,no,51327
20210,Neurology,DEP-UM29,76,133,73,7 AM - 8 PM,no,28953
44252,Laboratory,DEP-bf90,138,219,50,12 AM - 9 PM,yes,31194
5958,Pharmacy,DEP-Pn94,185,90,65,11 AM - 6 PM,yes,44007
74991,Neurology,DEP-Ob69,111,168,10,8 AM - 8 PM,no,94426
65278,Surgery,DEP-Pt84,7,374,35,12 AM - 7 PM,no,49638
63300,Pediatrics,DEP-tD36,91,333,49,9 AM - 5 PM,no,99384
9564,Neurology,DEP-CA02,197,366,38,12 AM - 5 PM,yes,41774
63471,Neurology,DEP-vM73,68,128,49,11 AM - 10 PM,yes,9830
18830,Pharmacy,DEP-Uw55,99,212,47,6 AM - 4 PM,yes,92340
52260,Radiology,DEP-GJ25,113,234,98,8 AM - 4 PM,yes,13272
13917,Neurology,DEP-Dh53,47,270,58,10 AM - 8 PM,no,70795
35058,Neurology,DEP-jg73,6,95,46,10 AM - 4 PM,no,64349
6632,Dermatology,DEP-NA46,3,199,53,9 AM - 10 PM,yes,78671
32541,Pharmacy,DEP-KU25,143,174,74,10 AM - 5 PM,no,62071
40988,Orthopedics,DEP-FG32,35,187,39,8 AM - 7 PM,yes,11945
61186,Neurology,DEP-Fb74,42,272,36,9 AM - 6 PM,no,5848
11802,Neurology,DEP-Dp68,92,178,32,11 AM - 9 PM,no,98596
28199,ICU,DEP-dd95,157,150,59,6 AM - 5 PM,no,72561
36877,Cardiology,DEP-PR79,101,220,80,9 AM - 10 PM,no,75066
61680,Oncology,DEP-ag48,85,270,84,10 AM - 5 PM,no,65811
56482,Surgery,DEP-Ux24,154,405,26,9 AM - 6 PM,yes,21910
52855,Dermatology,DEP-zd50,81,199,95,11 AM - 9 PM,no,57067
74747,ICU,DEP-xJ83,200,174,42,9 AM - 6 PM,no,8783
37827,Surgery,DEP-GC16,29,338,26,10 AM - 8 PM,yes,91804
72070,Laboratory,DEP-RN49,196,331,4,11 AM - 7 PM,yes,74264
15572,Oncology,DEP-zx21,74,475,89,6 AM - 10 PM,no,37498
44444,Laboratory,DEP-Wj85,127,121,82,8 AM - 5 PM,no,74976
26090,Laboratory,DEP-zG98,39,416,55,12 AM - 7 PM,yes,90919
5276,Oncology,DEP-iT00,153,295,75,9 AM - 8 PM,no,48816
43652,Emergency,DEP-Dj78,9,454,47,11 AM - 10 PM,yes,17614
79463,Neurology,DEP-uN82,196,177,85,11 AM - 6 PM,yes,11703
41750,Laboratory,DEP-NV26,156,72,73,11 AM - 9 PM,no,49009
39221,Surgery,DEP-GG95,110,104,2,6 AM - 6 PM,yes,17779
69774,Emergency,DEP-tE79,191,315,72,10 AM - 9 PM,yes,7553
2180,Oncology,DEP-Rh55,95,250,60,12 AM - 9 PM,yes,66207
54596,Surgery,DEP-YU94,6,297,14,8 AM - 7 PM,yes,23276
90183,Neurology,DEP-Eq09,186,122,45,8 AM - 6 PM,no,3597
85929,Pediatrics,DEP-oU99,133,297,45,9 AM - 4 PM,no,27096
6731,Pharmacy,DEP-kH97,178,281,41,6 AM - 6 PM,yes,1166
82447,Pharmacy,DEP-jR96,29,61,44,11 AM - 4 PM,yes,79736
31745,Pharmacy,DEP-Sh09,62,314,23,10 AM - 5 PM,no,33029
25006,Emergency,DEP-uA07,109,286,30,12 AM - 7 PM,yes,86816
19848,Orthopedics,DEP-AG63,163,386,56,9 AM - 4 PM,yes,44077
80147,Oncology,DEP-Ti70,151,269,50,6 AM - 9 PM,yes,67802
67984,Pediatrics,DEP-uQ38,71,435,91,12 AM - 10 PM,yes,94540
62701,ICU,DEP-ul86,26,459,69,7 AM - 6 PM,no,96564
60249,Pediatrics,DEP-Iw85,117,108,34,11 AM - 10 PM,no,70075
88587,Emergency,DEP-Em49,163,210,77,9 AM - 8 PM,no,38506
32311,ICU,DEP-to48,29,228,46,12 AM - 7 PM,yes,43992
39008,Laboratory,DEP-ST43,180,459,39,10 AM - 8 PM,yes,48717
64094,Laboratory,DEP-wJ57,34,210,16,7 AM - 6 PM,yes,76062
94589,Orthopedics,DEP-hK44,95,405,19,10 AM - 7 PM,no,69446
88686,ICU,DEP-zw86,35,344,50,9 AM - 5 PM,no,74632
19198,Laboratory,DEP-sT40,137,405,83,7 AM - 8 PM,yes,63908
10358,Oncology,DEP-Pq57,73,121,24,8 AM - 10 PM,no,27444
97955,ICU,DEP-mI73,13,493,46,6 AM - 7 PM,yes,16961
35537,Pediatrics,DEP-ig84,98,337,65,11 AM - 7 PM,no,611
80698,Laboratory,DEP-pd93,125,262,91,12 AM - 7 PM,no,2348
87796,Orthopedics,DEP-Oo83,21,339,4,12 AM - 10 PM,yes,16899
6880,Radiology,DEP-vT16,8,190,29,10 AM - 6 PM,yes,59759
61918,Oncology,DEP-aJ12,144,430,99,12 AM - 7 PM,yes,47087
20701,ICU,DEP-EP67,29,187,100,10 AM - 10 PM,no,17197
26143,Emergency,DEP-sP45,193,71,98,11 AM - 7 PM,yes,49177
7754,Dermatology,DEP-oI19,26,426,84,12 AM - 5 PM,no,85664
96821,Cardiology,DEP-Al02,115,184,45,12 AM - 10 PM,yes,33126
4763,Oncology,DEP-lV67,30,447,31,7 AM - 10 PM,no,68197
37941,Pharmacy,DEP-tK00,156,373,55,7 AM - 8 PM,yes,94210
79007,Pediatrics,DEP-sD15,52,462,8,10 AM - 6 PM,no,68569
84058,ICU,DEP-Fi88,137,136,42,11 AM - 6 PM,no,65058
66088,ICU,DEP-mZ74,68,489,66,11 AM - 10 PM,yes,88032
14764,Orthopedics,DEP-UD52,192,452,53,6 AM - 6 PM,yes,9836
84972,Pharmacy,DEP-aV42,33,177,19,11 AM - 6 PM,yes,60853
44185,Laboratory,DEP-RW49,100,300,19,10 AM - 9 PM,no,40987
25318,Laboratory,DEP-Oz29,106,242,58,6 AM - 9 PM,yes,22349
56059,Dermatology,DEP-fz85,131,433,36,11 AM - 6 PM,no,23969
87720,Oncology,DEP-iE12,83,347,1,12 AM - 10 PM,yes,62684
42415,Pharmacy,DEP-qy30,117,375,86,11 AM - 6 PM,yes,20892
30870,Emergency,DEP-vt74,101,161,55,12 AM - 5 PM,no,23758
76344,Radiology,DEP-qP90,82,474,37,8 AM - 8 PM,yes,17125
47127,ICU,DEP-Qh30,124,453,44,11 AM - 10 PM,yes,85848
61000,Cardiology,DEP-zR42,25,370,59,6 AM - 4 PM,yes,68039
65866,Oncology,DEP-Os41,116,50,55,7 AM - 9 PM,yes,45318
48174,Laboratory,DEP-oi93,77,131,36,6 AM - 9 PM,no,7152
62676,Radiology,DEP-VM27,21,240,86,11 AM - 5 PM,yes,98491
48971,Dermatology,DEP-EW68,160,206,93,11 AM - 10 PM,yes,49628
70453,Dermatology,DEP-RW33,167,96,91,6 AM - 4 PM,yes,11536
78094,Oncology,DEP-CH18,19,117,76,7 AM - 8 PM,no,13453
92244,Cardiology,DEP-Kh51,2,406,44,12 AM - 4 PM,no,83563
8094,Pharmacy,DEP-mK88,33,294,10,7 AM - 7 PM,yes,47624
70341,Pharmacy,DEP-uH22,26,102,41,8 AM - 6 PM,yes,78636
57912,Dermatology,DEP-TL13,198,466,97,12 AM - 5 PM,yes,29064
64071,Neurology,DEP-CZ18,135,338,2,10 AM - 9 PM,yes,21516
7292,Oncology,DEP-GA72,89,419,28,11 AM - 9 PM,yes,24581
59873,Dermatology,DEP-JD90,157,401,57,12 AM - 5 PM,yes,44293
88181,Neurology,DEP-zq40,35,435,16,10 AM - 9 PM,no,77242
395,Surgery,DEP-ec39,109,211,18,7 AM - 6 PM,yes,72512
55534,Pediatrics,DEP-Id51,141,357,77,11 AM - 8 PM,no,90677
9046,Pharmacy,DEP-sA70,6,484,85,8 AM - 5 PM,yes,42184
23590,Pharmacy,DEP-xy26,100,201,83,6 AM - 10 PM,yes,59355
58790,Oncology,DEP-fR66,98,107,31,9 AM - 9 PM,yes,96576
86742,Emergency,DEP-Pw82,3,234,41,7 AM - 7 PM,no,45258
15549,Surgery,DEP-zH28,139,399,23,12 AM - 7 PM,yes,93107
16691,Cardiology,DEP-Wb30,150,84,2,8 AM - 5 PM,yes,54719
39107,Cardiology,DEP-BI78,101,309,37,11 AM - 9 PM,no,13955
49712,Dermatology,DEP-Dw33,179,255,11,11 AM - 8 PM,yes,37567
20332,Radiology,DEP-UW43,21,208,11,10 AM - 5 PM,yes,4234
14790,Emergency,DEP-NX06,83,250,76,11 AM - 10 PM,yes,66967
2050,Radiology,DEP-eg33,178,273,94,12 AM - 5 PM,yes,54600
77849,Pediatrics,DEP-MR07,22,272,15,9 AM - 8 PM,yes,32943
92181,Radiology,DEP-Vc03,170,429,85,11 AM - 5 PM,yes,93001
52725,Cardiology,DEP-In73,181,120,90,6 AM - 5 PM,no,58827
98878,Surgery,DEP-Gs02,133,314,93,8 AM - 5 PM,no,49440
30692,Orthopedics,DEP-KM95,191,449,35,11 AM - 4 PM,yes,43327
88150,Surgery,DEP-tj53,109,189,68,6 AM - 6 PM,yes,81968
86535,Oncology,DEP-At83,116,311,47,6 AM - 7 PM,yes,9552
36064,Surgery,DEP-LV08,40,180,99,6 AM - 8 PM,yes,20889
22955,Pediatrics,DEP-Fd68,189,310,1,6 AM - 10 PM,yes,43500
45143,Pediatrics,DEP-uS68,11,291,47,9 AM - 5 PM,yes,1153
54568,Cardiology,DEP-ty62,141,461,92,11 AM - 9 PM,no,31958
24101,Pediatrics,DEP-po87,82,177,54,11 AM - 6 PM,no,70809
39418,Neurology,DEP-dJ27,146,240,16,10 AM - 9 PM,yes,5747
54090,Orthopedics,DEP-Hi68,57,461,67,6 AM - 7 PM,yes,69888
50910,Oncology,DEP-nv34,72,446,40,8 AM - 4 PM,no,26945
84765,Cardiology,DEP-xf17,94,152,38,10 AM - 10 PM,no,89921
70206,Pharmacy,DEP-ry30,159,174,60,8 AM - 8 PM,no,33018
88299,Pediatrics,DEP-ce99,187,329,98,12 AM - 5 PM,yes,82603
24662,Cardiology,DEP-nE98,104,62,30,10 AM - 6 PM,yes,84072
27379,Surgery,DEP-an54,0,438,85,9 AM - 10 PM,no,13911
24906,Neurology,DEP-pS17,52,321,31,9 AM - 7 PM,yes,51788
79220,Orthopedics,DEP-pJ36,182,193,12,6 AM - 5 PM,no,71529
42154,Pharmacy,DEP-DI46,95,284,96,6 AM - 8 PM,yes,72754
85029,Emergency,DEP-qx54,34,376,51,6 AM - 8 PM,yes,27532
67215,Dermatology,DEP-gZ77,169,116,31,8 AM - 6 PM,no,24116
94688,Dermatology,DEP-nx75,179,475,95,8 AM - 6 PM,no,7128
41015,Radiology,DEP-Ko60,59,88,26,7 AM - 10 PM,yes,88039
97157,Orthopedics,DEP-qJ20,27,134,58,9 AM - 6 PM,no,87988
76550,Neurology,DEP-sj96,137,233,99,7 AM - 7 PM,no,43036
25715,Oncology,DEP-yK53,67,486,16,6 AM - 5 PM,no,56139
32208,Pharmacy,DEP-PR78,178,358,6,7 AM - 10 PM,no,47118
44245,Orthopedics,DEP-UP47,23,414,32,8 AM - 7 PM,yes,63828
96940,Laboratory,DEP-kU77,76,183,23,6 AM - 7 PM,no,70597
46160,Emergency,DEP-UI22,191,331,32,6 AM - 7 PM,yes,82788
64004,Orthopedics,DEP-Pd28,31,56,8,12 AM - 10 PM,yes,72298
68674,Orthopedics,DEP-Qd01,50,471,52,8 AM - 9 PM,yes,51445
836,ICU,DEP-Oo62,150,182,10,6 AM - 4 PM,yes,52007
8908,Laboratory,DEP-nG20,113,464,17,6 AM - 10 PM,no,89674
59770,Neurology,DEP-NO50,10,286,7,7 AM - 8 PM,no,86430
87392,Pharmacy,DEP-QF97,101,304,4,9 AM - 9 PM,no,99807
2061,Orthopedics,DEP-JA08,90,159,24,8 AM - 6 PM,no,50868
1553,Orthopedics,DEP-Ur08,8,364,80,10 AM - 5 PM,no,92240
70220,Oncology,DEP-GS40,105,331,62,6 AM - 4 PM,no,74732
88346,Dermatology,DEP-gg62,35,264,26,11 AM - 10 PM,yes,49326
68732,Laboratory,DEP-mN23,139,456,3,9 AM - 10 PM,no,63191
69003,Oncology,DEP-rY45,139,450,63,8 AM - 8 PM,no,84341
52022,Dermatology,DEP-zD15,69,142,4,8 AM - 8 PM,yes,86652
74055,Cardiology,DEP-tR33,199,193,8,12 AM - 7 PM,no,77436
10566,ICU,DEP-zy01,59,131,13,7 AM - 9 PM,yes,21119
49436,Radiology,DEP-dO87,136,467,95,6 AM - 10 PM,yes,67717
1238,ICU,DEP-FB21,99,231,23,7 AM - 5 PM,no,11239
84529,Pharmacy,DEP-gH59,178,233,76,6 AM - 9 PM,no,53840
5577,ICU,DEP-SK33,144,122,73,7 AM - 10 PM,no,94920
62324,Emergency,DEP-eR40,79,139,63,6 AM - 4 PM,yes,2170
36749,Pediatrics,DEP-Qc89,154,162,3,10 AM - 7 PM,yes,23255
23508,Surgery,DEP-nL50,157,153,17,8 AM - 9 PM,yes,12214
18899,Surgery,DEP-tk61,15,61,19,10 AM - 9 PM,yes,56557
73919,Neurology,DEP-yR39,134,490,47,6 AM - 6 PM,no,49969
70852,ICU,DEP-WV56,25,222,39,8 AM - 5 PM,yes,10986
18343,Pharmacy,DEP-Vw18,111,455,82,9 AM - 9 PM,no,97471
7038,Orthopedics,DEP-oe16,181,337,89,10 AM - 10 PM,no,90146
44642,Pediatrics,DEP-Mz99,170,351,23,9 AM - 6 PM,no,34249
42778,Orthopedics,DEP-YC04,45,423,1,11 AM - 8 PM,no,72365
64304,ICU,DEP-Jy35,8,143,78,8 AM - 10 PM,yes,75713
56603,Laboratory,DEP-Qy29,144,103,64,7 AM - 6 PM,yes,30116
11232,Pediatrics,DEP-Zp94,88,213,22,11 AM - 4 PM,no,72165
93468,Oncology,DEP-rj11,2,185,27,7 AM - 9 PM,yes,11939
49807,Surgery,DEP-ux26,65,452,14,11 AM - 4 PM,yes,48606
13965,Dermatology,DEP-tC10,112,425,54,7 AM - 7 PM,no,86006
47175,Dermatology,DEP-if41,89,329,49,6 AM - 10 PM,no,64797
24561,ICU,DEP-JJ67,166,438,88,7 AM - 5 PM,no,91547
67166,Neurology,DEP-bf61,8,200,3,8 AM - 6 PM,yes,11382
46388,Neurology,DEP-MM81,87,137,49,7 AM - 9 PM,yes,67861
42523,Emergency,DEP-sA60,23,223,77,10 AM - 7 PM,yes,76406
50829,Dermatology,DEP-pK18,167,134,78,9 AM - 5 PM,yes,75354
68302,Neurology,DEP-ki26,84,155,25,9 AM - 9 PM,no,15336
35247,Laboratory,DEP-Fj44,72,202,31,6 AM - 4 PM,no,31886
8292,ICU,DEP-rA26,140,480,63,7 AM - 4 PM,no,63172
39289,Cardiology,DEP-xq71,109,94,38,12 AM - 9 PM,no,54057
32321,Pediatrics,DEP-Nm79,24,63,27,7 AM - 9 PM,no,12190
60012,Neurology,DEP-ta12,121,482,15,8 AM - 10 PM,no,46338
51864,Oncology,DEP-yZ59,125,388,34,6 AM - 9 PM,no,65404
43193,Orthopedics,DEP-BP75,94,245,48,7 AM - 7 PM,yes,32728
77908,Radiology,DEP-uM24,112,288,34,7 AM - 10 PM,no,64574
91133,ICU,DEP-ul37,15,127,97,11 AM - 9 PM,yes,64532
52198,Neurology,DEP-VS54,171,226,70,9 AM - 10 PM,yes,29110
82955,Emergency,DEP-Yp79,15,480,50,12 AM - 8 PM,no,65860
42714,Emergency,DEP-Yz64,175,493,61,10 AM - 5 PM,no,60302
47843,Radiology,DEP-mL19,20,252,92,6 AM - 8 PM,yes,80318
71516,Neurology,DEP-bU28,193,279,23,7 AM - 5 PM,yes,47962
60505,Orthopedics,DEP-Zs37,10,266,11,11 AM - 7 PM,yes,52506
90811,Laboratory,DEP-RF16,37,477,77,8 AM - 6 PM,yes,94478
18242,Neurology,DEP-qQ43,99,334,51,10 AM - 6 PM,no,96802
20203,Emergency,DEP-eC66,117,497,2,12 AM - 9 PM,no,67765
78372,Neurology,DEP-zI79,106,126,19,10 AM - 8 PM,yes,6253
66402,Neurology,DEP-cY68,144,449,13,12 AM - 6 PM,no,12622
47124,Dermatology,DEP-Of89,67,246,84,9 AM - 8 PM,no,2599
14335,Cardiology,DEP-kP35,44,191,52,7 AM - 8 PM,no,22877
80304,Cardiology,DEP-PR09,101,500,43,11 AM - 5 PM,yes,49947
84769,Pharmacy,DEP-YB65,121,187,48,6 AM - 6 PM,no,55288
13886,Radiology,DEP-qo01,71,481,63,12 AM - 9 PM,yes,41533
66935,Pediatrics,DEP-LS88,34,203,96,9 AM - 10 PM,no,98028
75397,Radiology,DEP-xz37,186,263,78,11 AM - 4 PM,yes,95390
60694,Oncology,DEP-jw98,54,471,53,11 AM - 7 PM,no,8361
3219,Cardiology,DEP-sA71,131,455,21,6 AM - 6 PM,no,13622
11253,Orthopedics,DEP-wt12,199,485,68,10 AM - 4 PM,yes,37247
44966,Pediatrics,DEP-HE73,51,478,8,7 AM - 4 PM,no,62410
45652,Cardiology,DEP-CU71,92,410,26,8 AM - 6 PM,no,77441
91326,Emergency,DEP-et75,101,375,16,11 AM - 4 PM,yes,40587
5856,Surgery,DEP-vP10,125,354,58,7 AM - 10 PM,no,54028
14334,ICU,DEP-Hl23,141,229,45,7 AM - 10 PM,no,45073
72339,Pharmacy,DEP-JB25,176,96,37,6 AM - 7 PM,yes,1197
60562,Orthopedics,DEP-Ol36,146,449,28,12 AM - 5 PM,yes,53967
24430,Laboratory,DEP-bV66,52,187,84,9 AM - 8 PM,yes,49592
80492,Laboratory,DEP-LB37,2,292,17,11 AM - 5 PM,yes,90954
50965,Pediatrics,DEP-nr03,64,361,40,11 AM - 9 PM,no,37957
98608,Dermatology,DEP-gZ19,96,486,45,9 AM - 6 PM,yes,24613
70371,Oncology,DEP-um25,77,396,67,12 AM - 8 PM,no,16389
59972,ICU,DEP-QF14,26,53,66,11 AM - 10 PM,no,44815
69168,Emergency,DEP-yN59,165,354,78,8 AM - 6 PM,yes,4159
51451,Oncology,DEP-ww91,16,222,36,11 AM - 6 PM,no,71197
80918,Radiology,DEP-NL24,167,414,84,8 AM - 5 PM,yes,32631
11108,Emergency,DEP-hp25,195,173,8,12 AM - 10 PM,no,96380
40026,Laboratory,DEP-xS12,81,398,18,11 AM - 4 PM,no,42344
18528,Radiology,DEP-AM86,66,264,52,9 AM - 9 PM,yes,47241
18070,ICU,DEP-Bl96,181,342,25,8 AM - 9 PM,yes,42534
63788,Laboratory,DEP-Jk82,136,376,61,11 AM - 6 PM,no,76162
37858,Orthopedics,DEP-uC22,168,498,72,7 AM - 6 PM,yes,65525
81187,Oncology,DEP-aF05,32,429,34,11 AM - 10 PM,yes,70300
17895,Laboratory,DEP-JG36,85,385,12,7 AM - 6 PM,yes,99181
85599,Pharmacy,DEP-RF76,78,265,43,8 AM - 6 PM,no,17659
54477,Oncology,DEP-kf77,30,290,7,12 AM - 9 PM,yes,64237
74107,Oncology,DEP-sc03,49,306,16,12 AM - 9 PM,no,72682
36025,Emergency,DEP-sk38,76,261,7,12 AM - 10 PM,yes,48118
