equipment_name,department_id
Infusion Pump,94
X-Ray Machine,2453
Patient Monitor,31298
ECG Monitor,50789
MRI Scanner,72281
MRI Scanner,53713
Ventilator,86362
MRI Scanner,4099
ECG Monitor,12943
Ventilator,86235
Ventilator,77371
Defibrillator,79423
X-Ray Machine,64409
Ultrasound,7956
Dialysis Machine,48374
Defibrillator,5328
Surgical Light,68089
Anesthesia Machine,69685
X-Ray Machine,86098
X-Ray Machine,73193
X-Ray Machine,83705
CT Scanner,92084
Surgical Light,23644
Defibrillator,86184
Surgical Light,46179
Anesthesia Machine,54046
Ultrasound,73812
Infusion Pump,72120
Surgical Light,52047
X-Ray Machine,2136
Ultrasound,39365
Infusion Pump,90402
Anesthesia Machine,74798
ECG Monitor,60341
Infusion Pump,48114
ECG Monitor,39361
Anesthesia Machine,28499
MRI Scanner,22662
Infusion Pump,84181
ECG Monitor,75534
Anesthesia Machine,43829
Dialysis Machine,29716
X-Ray Machine,82862
CT Scanner,5397
Infusion Pump,42838
Ventilator,88294
Surgical Light,75399
ECG Monitor,37982
Anesthesia Machine,10819
Defibrillator,71847
Patient Monitor,65774
ECG Monitor,63035
Infusion Pump,85491
ECG Monitor,96425
Ultrasound,34898
Defibrillator,11743
Infusion Pump,45653
CT Scanner,85905
Ultrasound,80769
Defibrillator,5882
Surgical Light,99317
Ventilator,31856
Surgical Light,44993
ECG Monitor,2981
Patient Monitor,27770
ECG Monitor,33902
MRI Scanner,18526
Anesthesia Machine,69048
Defibrillator,37226
ECG Monitor,60943
MRI Scanner,35561
Surgical Light,85119
Anesthesia Machine,93020
Patient Monitor,69672
MRI Scanner,60029
Surgical Light,69391
Patient Monitor,97568
Infusion Pump,46125
ECG Monitor,36159
Ultrasound,72737
Surgical Light,51491
Ventilator,68251
Ultrasound,75090
Anesthesia Machine,43160
Ultrasound,85520
Surgical Light,26517
ECG Monitor,68656
Anesthesia Machine,86013
Patient Monitor,73051
Anesthesia Machine,19073
Anesthesia Machine,39760
X-Ray Machine,24632
Anesthesia Machine,99935
CT Scanner,74323
Anesthesia Machine,30266
Anesthesia Machine,62469
MRI Scanner,93325
ECG Monitor,62108
Infusion Pump,4224
MRI Scanner,29170
Surgical Light,57577
Ventilator,59971
Patient Monitor,5482
X-Ray Machine,51662
CT Scanner,68843
ECG Monitor,59886
Ventilator,51853
Patient Monitor,82660
Defibrillator,52171
X-Ray Machine,55372
Ultrasound,67760
X-Ray Machine,11854
Dialysis Machine,76735
Ventilator,42396
Dialysis Machine,77373
Dialysis Machine,42477
ECG Monitor,92566
X-Ray Machine,92704
ECG Monitor,49634
Infusion Pump,22398
ECG Monitor,21249
Patient Monitor,6725
Ventilator,58491
CT Scanner,26588
Infusion Pump,1600
CT Scanner,753
X-Ray Machine,77183
Ultrasound,10407
Anesthesia Machine,71741
Patient Monitor,27215
Anesthesia Machine,85626
Defibrillator,87424
Dialysis Machine,11495
Ventilator,21146
CT Scanner,91730
Defibrillator,23254
MRI Scanner,12206
ECG Monitor,8869
Dialysis Machine,61710
CT Scanner,43150
Infusion Pump,91203
Ventilator,74890
Anesthesia Machine,90263
Patient Monitor,41482
Anesthesia Machine,46380
ECG Monitor,68118
Surgical Light,79876
Defibrillator,15493
Anesthesia Machine,15456
Ventilator,5962
CT Scanner,83558
Anesthesia Machine,90441
Ultrasound,40340
Infusion Pump,803
MRI Scanner,94948
Surgical Light,25430
Dialysis Machine,62193
Ventilator,82208
Surgical Light,54257
Ultrasound,95022
Anesthesia Machine,27297
CT Scanner,46346
Anesthesia Machine,44453
Infusion Pump,79388
Patient Monitor,98505
ECG Monitor,35585
Anesthesia Machine,48704
Defibrillator,39625
CT Scanner,4901
X-Ray Machine,3268
MRI Scanner,44579
MRI Scanner,42904
ECG Monitor,17395
Infusion Pump,93543
CT Scanner,5771
CT Scanner,6047
Ultrasound,97721
Dialysis Machine,40913
X-Ray Machine,37560
Defibrillator,57817
Infusion Pump,35866
Ventilator,67378
Anesthesia Machine,72006
Patient Monitor,37128
Patient Monitor,40812
Dialysis Machine,6648
Defibrillator,6613
Surgical Light,55897
Patient Monitor,77693
Patient Monitor,43559
X-Ray Machine,61039
Defibrillator,91566
Anesthesia Machine,89715
CT Scanner,18837
Infusion Pump,24032
Surgical Light,3966
Defibrillator,62737
ECG Monitor,45693
MRI Scanner,13491
Patient Monitor,85124
Ventilator,52535
Ultrasound,31941
Infusion Pump,8658
Infusion Pump,56511
Ultrasound,71372
Ventilator,10209
CT Scanner,78128
Anesthesia Machine,9123
Ventilator,49664
Dialysis Machine,8058
Anesthesia Machine,98957
Ventilator,59372
MRI Scanner,58610
Defibrillator,39286
ECG Monitor,45123
Ultrasound,66902
CT Scanner,48394
Infusion Pump,73404
CT Scanner,30833
Anesthesia Machine,41697
Ultrasound,71449
Anesthesia Machine,24671
Anesthesia Machine,20220
Surgical Light,9403
MRI Scanner,57243
MRI Scanner,54507
Ventilator,23566
Ultrasound,58988
X-Ray Machine,55675
Surgical Light,95802
Ultrasound,71587
CT Scanner,74468
Dialysis Machine,63115
Ultrasound,68997
Surgical Light,68597
Ultrasound,82662
Ultrasound,40959
Ventilator,1413
X-Ray Machine,75230
Surgical Light,38616
MRI Scanner,78333
ECG Monitor,82483
X-Ray Machine,6765
X-Ray Machine,63538
Dialysis Machine,36418
ECG Monitor,36073
X-Ray Machine,79144
CT Scanner,86396
Anesthesia Machine,34242
MRI Scanner,69125
X-Ray Machine,78059
MRI Scanner,50222
Ventilator,21926
Ultrasound,7120
Surgical Light,60819
Ventilator,97799
MRI Scanner,92485
X-Ray Machine,69526
ECG Monitor,58827
MRI Scanner,5376
X-Ray Machine,56595
Patient Monitor,35007
Defibrillator,51269
Dialysis Machine,77165
CT Scanner,23582
Patient Monitor,8906
CT Scanner,13619
Infusion Pump,37132
Infusion Pump,81185
Ventilator,28419
Dialysis Machine,11322
Surgical Light,84922
CT Scanner,24151
Infusion Pump,9924
Dialysis Machine,90730
Ultrasound,9698
Surgical Light,23321
MRI Scanner,79993
Patient Monitor,14212
Anesthesia Machine,28624
Dialysis Machine,33947
ECG Monitor,74887
Infusion Pump,19510
Anesthesia Machine,34922
MRI Scanner,485
MRI Scanner,52941
Infusion Pump,50387
Defibrillator,47044
Defibrillator,82873
Anesthesia Machine,10545
CT Scanner,23149
Infusion Pump,25035
Patient Monitor,90287
Infusion Pump,57407
CT Scanner,3324
CT Scanner,8256
Ventilator,58891
Surgical Light,44265
X-Ray Machine,85701
CT Scanner,19523
X-Ray Machine,96398
ECG Monitor,61763
Surgical Light,85037
Anesthesia Machine,6548
Surgical Light,22372
Dialysis Machine,65161
Patient Monitor,26560
Ventilator,88918
Defibrillator,75493
Surgical Light,27948
Dialysis Machine,8286
ECG Monitor,54415
Infusion Pump,57496
Dialysis Machine,13102
Surgical Light,2048
Defibrillator,23516
CT Scanner,90898
Patient Monitor,83863
CT Scanner,31359
Anesthesia Machine,78154
Anesthesia Machine,82207
Dialysis Machine,73100
Patient Monitor,12541
Ultrasound,66524
Defibrillator,86419
Infusion Pump,14769
Ultrasound,20940
Defibrillator,37363
Ventilator,80847
Infusion Pump,6875
Defibrillator,3809
Defibrillator,30841
Patient Monitor,54927
CT Scanner,14435
Ventilator,96698
Defibrillator,9637
Ventilator,57129
Anesthesia Machine,23338
ECG Monitor,94348
Ventilator,44025
X-Ray Machine,7818
Anesthesia Machine,60106
Infusion Pump,28816
CT Scanner,83623
CT Scanner,30107
CT Scanner,28369
CT Scanner,1901
Defibrillator,56917
CT Scanner,75196
Patient Monitor,61689
Patient Monitor,51684
Ventilator,31524
X-Ray Machine,90853
Dialysis Machine,38769
MRI Scanner,87691
Surgical Light,74760
Dialysis Machine,18169
Dialysis Machine,82157
Ventilator,50446
Anesthesia Machine,55823
CT Scanner,27151
Defibrillator,7184
Ventilator,50194
Anesthesia Machine,47916
Defibrillator,92389
Patient Monitor,26832
MRI Scanner,14884
ECG Monitor,98719
Surgical Light,66003
ECG Monitor,48865
Ventilator,69033
CT Scanner,88907
Surgical Light,48253
Dialysis Machine,10508
Ultrasound,21596
X-Ray Machine,65054
Anesthesia Machine,2974
Infusion Pump,17305
Ultrasound,96693
CT Scanner,2888
Ventilator,53961
Dialysis Machine,42769
Ventilator,69489
CT Scanner,74350
ECG Monitor,34079
Surgical Light,6202
Ultrasound,21805
Defibrillator,37387
Dialysis Machine,87340
Surgical Light,5393
Surgical Light,34132
Anesthesia Machine,92685
Anesthesia Machine,48878
Dialysis Machine,39526
MRI Scanner,19055
Surgical Light,96796
Anesthesia Machine,92464
Patient Monitor,75199
ECG Monitor,44392
MRI Scanner,88867
X-Ray Machine,52642
ECG Monitor,12121
Patient Monitor,25578
ECG Monitor,36428
Ventilator,58387
Ventilator,64286
MRI Scanner,7346
X-Ray Machine,56051
X-Ray Machine,37309
Surgical Light,73535
Anesthesia Machine,97193
Defibrillator,95420
CT Scanner,11282
X-Ray Machine,68852
Patient Monitor,49253
Anesthesia Machine,35825
MRI Scanner,93093
CT Scanner,50039
Patient Monitor,39582
Dialysis Machine,96974
Ultrasound,320
Defibrillator,83435
Defibrillator,37707
Infusion Pump,84513
Ventilator,36335
X-Ray Machine,47416
Ventilator,33804
ECG Monitor,96070
Patient Monitor,76238
Ventilator,90869
Surgical Light,35739
Surgical Light,6385
CT Scanner,10069
MRI Scanner,24018
X-Ray Machine,71265
X-Ray Machine,39462
Surgical Light,76027
MRI Scanner,67917
Anesthesia Machine,54000
CT Scanner,20257
ECG Monitor,73224
Infusion Pump,72235
Anesthesia Machine,15278
Defibrillator,90577
Infusion Pump,68566
Surgical Light,3769
Infusion Pump,18659
Defibrillator,17067
ECG Monitor,14643
Ultrasound,99265
Dialysis Machine,4298
CT Scanner,15587
Ventilator,87501
Defibrillator,78878
CT Scanner,87896
ECG Monitor,97805
Anesthesia Machine,21044
Anesthesia Machine,74741
Surgical Light,1832
Infusion Pump,36943
Dialysis Machine,12934
Anesthesia Machine,48033
ECG Monitor,14067
MRI Scanner,28085
Ultrasound,99799
Defibrillator,68121
Surgical Light,92370
MRI Scanner,10780
MRI Scanner,37173
Ultrasound,90052
ECG Monitor,38088
Ultrasound,62347
X-Ray Machine,64441
ECG Monitor,86317
ECG Monitor,52510
Ventilator,8481
CT Scanner,77982
MRI Scanner,95053
Infusion Pump,76273
Patient Monitor,84388
Defibrillator,79058
X-Ray Machine,19316
X-Ray Machine,64138
Defibrillator,3895
Dialysis Machine,88880
Patient Monitor,89024
Ultrasound,81688
Dialysis Machine,68150
Dialysis Machine,86781
Anesthesia Machine,71098
Ventilator,58997
CT Scanner,4716
Defibrillator,39720
Patient Monitor,40954
MRI Scanner,74560
Defibrillator,75000
MRI Scanner,66412
Infusion Pump,77469
CT Scanner,37281
Ventilator,5913
Surgical Light,97262
Defibrillator,44729
Surgical Light,46840
Defibrillator,32011
Patient Monitor,77664
Anesthesia Machine,44249
Defibrillator,4899
ECG Monitor,55203
CT Scanner,77068
Defibrillator,51157
MRI Scanner,64010
Ventilator,65898
X-Ray Machine,47622
Surgical Light,9872
Infusion Pump,6230
Patient Monitor,29607
Ventilator,12416
CT Scanner,74242
Defibrillator,45523
CT Scanner,39309
Ultrasound,54304
Defibrillator,59405
Surgical Light,92187
Defibrillator,27912
Dialysis Machine,80533
CT Scanner,7848
Defibrillator,19365
ECG Monitor,39357
Patient Monitor,83090
Ventilator,84678
Ultrasound,30950
Ventilator,25154
X-Ray Machine,60838
CT Scanner,84793
Dialysis Machine,17882
Anesthesia Machine,36408
CT Scanner,94696
Dialysis Machine,78852
Dialysis Machine,88037
Ultrasound,30938
Ventilator,15812
Ventilator,33004
Patient Monitor,16027
Anesthesia Machine,51111
X-Ray Machine,14000
Ultrasound,53526
CT Scanner,69922
X-Ray Machine,55545
ECG Monitor,18993
Ultrasound,40392
X-Ray Machine,86798
Surgical Light,50422
X-Ray Machine,15997
Anesthesia Machine,1031
CT Scanner,99177
X-Ray Machine,57520
Anesthesia Machine,35918
Infusion Pump,54127
Infusion Pump,34205
Surgical Light,78920
Surgical Light,3584
Infusion Pump,84030
Anesthesia Machine,82352
Surgical Light,14526
Anesthesia Machine,85089
Anesthesia Machine,41864
Surgical Light,34167
Ventilator,36935
Anesthesia Machine,23840
Ventilator,2717
X-Ray Machine,82133
Infusion Pump,34312
CT Scanner,56217
Infusion Pump,48224
Infusion Pump,94186
Anesthesia Machine,88291
ECG Monitor,26626
ECG Monitor,64771
Surgical Light,78654
MRI Scanner,24820
Ventilator,19129
Dialysis Machine,80960
CT Scanner,89688
ECG Monitor,17459
Infusion Pump,93498
Infusion Pump,33584
MRI Scanner,6830
MRI Scanner,79478
Ventilator,66131
ECG Monitor,87983
CT Scanner,76085
Anesthesia Machine,64597
CT Scanner,41591
Surgical Light,15314
Surgical Light,36831
Dialysis Machine,80338
Defibrillator,21624
Infusion Pump,72833
Surgical Light,30128
Dialysis Machine,21437
Patient Monitor,5346
MRI Scanner,63596
Infusion Pump,19405
Surgical Light,37239
Anesthesia Machine,27839
Ultrasound,74814
Ventilator,65288
Surgical Light,89300
Infusion Pump,13902
Dialysis Machine,60323
X-Ray Machine,77883
MRI Scanner,81574
Infusion Pump,74600
CT Scanner,84363
Ventilator,97491
Patient Monitor,12130
CT Scanner,52286
Dialysis Machine,50921
Anesthesia Machine,85729
X-Ray Machine,56670
MRI Scanner,87231
Ultrasound,64175
Patient Monitor,73801
Infusion Pump,55382
Infusion Pump,82665
Dialysis Machine,44793
Dialysis Machine,93537
Surgical Light,84833
X-Ray Machine,57325
Ventilator,16749
Ventilator,38729
ECG Monitor,5910
Defibrillator,54135
Defibrillator,74511
Ventilator,10717
Anesthesia Machine,86714
Surgical Light,51505
MRI Scanner,39013
Anesthesia Machine,99267
Anesthesia Machine,44739
Ventilator,97914
CT Scanner,56858
Ventilator,15293
CT Scanner,60314
Dialysis Machine,39688
Anesthesia Machine,88316
Defibrillator,17709
ECG Monitor,91230
ECG Monitor,85016
Patient Monitor,70593
Anesthesia Machine,60742
Surgical Light,15264
X-Ray Machine,58361
Ventilator,76706
CT Scanner,51345
Surgical Light,82629
Anesthesia Machine,75846
X-Ray Machine,63897
Ventilator,94976
ECG Monitor,69246
Anesthesia Machine,72516
Patient Monitor,62041
Anesthesia Machine,45451
Defibrillator,37750
X-Ray Machine,30422
Surgical Light,78918
Patient Monitor,93242
CT Scanner,96283
ECG Monitor,81506
Dialysis Machine,11297
Defibrillator,20488
Anesthesia Machine,54523
Ventilator,72984
X-Ray Machine,46798
Anesthesia Machine,8344
Patient Monitor,29712
Patient Monitor,33793
Anesthesia Machine,73010
Dialysis Machine,79205
CT Scanner,59917
Anesthesia Machine,79908
Anesthesia Machine,13816
Defibrillator,20582
Dialysis Machine,65325
Ventilator,43857
MRI Scanner,54493
Ventilator,44737
ECG Monitor,34867
X-Ray Machine,87162
Ultrasound,69422
Ventilator,56206
Infusion Pump,47418
Ultrasound,1303
Ultrasound,41262
X-Ray Machine,51546
X-Ray Machine,82786
CT Scanner,89243
ECG Monitor,41116
CT Scanner,80006
Dialysis Machine,26887
Dialysis Machine,85463
Patient Monitor,85033
Dialysis Machine,4845
MRI Scanner,94225
Anesthesia Machine,28014
Ventilator,68332
Surgical Light,70770
X-Ray Machine,39838
Surgical Light,7857
Defibrillator,46461
X-Ray Machine,16351
X-Ray Machine,683
X-Ray Machine,97748
Patient Monitor,69899
Surgical Light,37294
X-Ray Machine,68113
Patient Monitor,76332
Infusion Pump,19209
MRI Scanner,8151
Defibrillator,58479
Ventilator,52789
Anesthesia Machine,51744
Patient Monitor,55498
Ultrasound,21344
Infusion Pump,93211
Surgical Light,69355
ECG Monitor,4273
Patient Monitor,53558
Infusion Pump,37957
Ultrasound,48688
Dialysis Machine,63691
Ultrasound,77283
ECG Monitor,28256
Infusion Pump,71766
Ultrasound,63068
Ventilator,44279
Anesthesia Machine,17407
Surgical Light,99834
Infusion Pump,42626
Infusion Pump,53690
ECG Monitor,70909
Defibrillator,84661
Dialysis Machine,74972
Dialysis Machine,84399
Defibrillator,71019
X-Ray Machine,24824
Ultrasound,86278
Surgical Light,26975
X-Ray Machine,69932
ECG Monitor,5896
MRI Scanner,23659
Anesthesia Machine,50070
Infusion Pump,71012
Ventilator,33496
Dialysis Machine,88946
CT Scanner,23784
Patient Monitor,12942
Dialysis Machine,33807
CT Scanner,31407
ECG Monitor,66666
CT Scanner,7947
X-Ray Machine,8579
ECG Monitor,30636
Infusion Pump,88486
Dialysis Machine,85400
X-Ray Machine,58455
Defibrillator,18660
CT Scanner,32133
Ultrasound,5477
Infusion Pump,85597
Ventilator,35822
MRI Scanner,46061
Defibrillator,5961
MRI Scanner,39405
Defibrillator,18304
Dialysis Machine,80012
Ventilator,83252
Ultrasound,86805
Defibrillator,43051
CT Scanner,79794
Ventilator,22745
Ultrasound,64091
MRI Scanner,85078
Ventilator,58350
CT Scanner,46919
Patient Monitor,91361
Anesthesia Machine,25295
Ventilator,2592
X-Ray Machine,80405
X-Ray Machine,47579
MRI Scanner,92663
ECG Monitor,83681
Infusion Pump,65578
Patient Monitor,86486
X-Ray Machine,8566
Patient Monitor,16702
Infusion Pump,95538
Infusion Pump,90831
Surgical Light,73415
MRI Scanner,88224
CT Scanner,15953
MRI Scanner,67797
ECG Monitor,55058
Ultrasound,51361
X-Ray Machine,3325
Dialysis Machine,25805
Patient Monitor,82050
Surgical Light,3148
Dialysis Machine,14134
Defibrillator,43724
CT Scanner,78638
ECG Monitor,81965
Ultrasound,7954
ECG Monitor,8523
CT Scanner,7181
MRI Scanner,8623
Ultrasound,38655
Defibrillator,98561
Anesthesia Machine,86471
Surgical Light,60844
Infusion Pump,44514
CT Scanner,77045
CT Scanner,78010
Infusion Pump,75132
Surgical Light,55182
Dialysis Machine,31870
MRI Scanner,40850
Anesthesia Machine,98877
Dialysis Machine,19087
Surgical Light,44944
Ultrasound,76865
Patient Monitor,73328
X-Ray Machine,26263
ECG Monitor,87537
Defibrillator,43403
MRI Scanner,39273
Surgical Light,59546
Ventilator,83724
Ultrasound,27936
Surgical Light,43452
Defibrillator,881
X-Ray Machine,3934
Anesthesia Machine,57725
Anesthesia Machine,5754
CT Scanner,22825
Dialysis Machine,44540
Ventilator,2817
CT Scanner,88795
Dialysis Machine,14544
Dialysis Machine,31476
Dialysis Machine,69065
Dialysis Machine,15531
Dialysis Machine,25124
MRI Scanner,41674
Defibrillator,6054
Infusion Pump,38559
MRI Scanner,82504
Anesthesia Machine,64092
Defibrillator,86966
Ventilator,50871
ECG Monitor,60852
Patient Monitor,68875
MRI Scanner,76177
Ventilator,27158
CT Scanner,51891
Ventilator,20605
Ultrasound,17606
Patient Monitor,46081
Anesthesia Machine,67143
Anesthesia Machine,61282
CT Scanner,65213
Surgical Light,23536
Patient Monitor,9946
Ventilator,67212
X-Ray Machine,29850
MRI Scanner,5017
Ventilator,88487
Dialysis Machine,89592
Ventilator,98616
Anesthesia Machine,39252
X-Ray Machine,53183
Anesthesia Machine,99766
Infusion Pump,94809
Patient Monitor,76939
Infusion Pump,44650
Anesthesia Machine,91480
X-Ray Machine,73196
X-Ray Machine,16822
CT Scanner,86356
Patient Monitor,55799
Infusion Pump,76933
MRI Scanner,18236
ECG Monitor,79036
Ultrasound,26765
MRI Scanner,24685
Ultrasound,59183
MRI Scanner,88458
Ventilator,79084
ECG Monitor,9108
Dialysis Machine,38155
Defibrillator,48319
Dialysis Machine,53852
Infusion Pump,70313
ECG Monitor,50986
MRI Scanner,56649
Anesthesia Machine,40673
Ultrasound,89762
ECG Monitor,18702
Ventilator,32353
MRI Scanner,60319
Anesthesia Machine,11941
Ventilator,93277
ECG Monitor,22954
CT Scanner,96107
Ventilator,24044
Defibrillator,5723
Defibrillator,70482
Patient Monitor,94687
Infusion Pump,72459
Defibrillator,13791
Ventilator,21605
X-Ray Machine,60577
Infusion Pump,88555
Patient Monitor,52342
Infusion Pump,32847
Ventilator,98130
Dialysis Machine,71883
ECG Monitor,36587
CT Scanner,13174
Patient Monitor,97182
Defibrillator,1469
CT Scanner,23322
Defibrillator,28333
Surgical Light,68534
X-Ray Machine,58194
Dialysis Machine,49465
ECG Monitor,26212
Ventilator,1908
CT Scanner,8280
CT Scanner,22004
Ventilator,14114
Anesthesia Machine,24844
ECG Monitor,56083
ECG Monitor,46737
Infusion Pump,85720
Surgical Light,60132
Patient Monitor,85189
Defibrillator,28647
X-Ray Machine,65480
Patient Monitor,22473
Infusion Pump,82689
Ventilator,83277
Infusion Pump,2313
MRI Scanner,66981
Patient Monitor,1742
Ventilator,16260
Surgical Light,99253
Defibrillator,18029
ECG Monitor,19879
Anesthesia Machine,31203
MRI Scanner,17598
CT Scanner,99679
Anesthesia Machine,84940
Anesthesia Machine,43420
Defibrillator,7087
Ventilator,68350
Dialysis Machine,792
Patient Monitor,6829
Anesthesia Machine,22764
X-Ray Machine,30973
MRI Scanner,61220
X-Ray Machine,32102
Surgical Light,39728
Anesthesia Machine,26398
Infusion Pump,49508
MRI Scanner,66229
X-Ray Machine,63176
CT Scanner,99465
Ultrasound,72463
Anesthesia Machine,40088
Ventilator,79432
Ventilator,93698
Defibrillator,547
Surgical Light,49054
MRI Scanner,97280
Surgical Light,84023
