workload_hours_week,doctor_id,department_id
22,16827,95349
36,67604,17504
45,39627,58951
37,9068,75709
35,87825,83047
25,69286,62862
20,66710,79305
55,53217,42299
57,15666,43009
51,84491,72017
34,67879,99879
34,84176,17874
24,15847,36014
26,57433,87420
15,7999,58978
37,44222,33844
50,13674,13958
25,82097,6748
43,84637,10752
58,46559,68629
49,35345,51404
54,6722,95406
53,21224,10036
27,94919,89944
28,57556,38342
51,75097,23684
57,140,48226
44,14878,42947
27,87745,84634
36,97347,75577
22,52941,5971
14,47523,73530
21,61967,70393
18,46353,58419
28,64915,43311
17,59954,92500
50,66409,99034
39,95370,82468
49,61757,37686
38,7517,53373
27,76091,25672
54,27574,2483
49,85588,18520
41,32813,78785
22,13740,85003
30,32457,84240
11,87862,64189
19,19505,99481
13,5832,42932
44,80995,97957
11,22069,89129
21,35195,33838
16,11327,49482
28,30843,9429
27,10084,57638
18,89334,97358
55,99976,58523
38,9265,60496
56,64219,17813
10,68262,70540
24,73351,72649
15,28592,64984
19,54348,37598
10,54667,43815
41,1772,58474
23,20367,31460
31,89419,73082
36,29841,19699
29,81540,46490
60,32293,45971
41,98566,41561
33,45301,27257
39,3336,84325
54,34442,4390
60,35217,95154
12,17837,38077
31,23520,43716
15,6577,23631
58,33240,4180
19,55323,3788
13,26121,96418
27,42428,87251
59,8611,78644
35,500,96416
14,43203,71777
44,91102,98156
40,55118,10027
21,76716,55712
22,74986,53524
26,87376,94443
34,54800,87977
10,92825,2073
17,17195,44969
59,87576,69042
55,13625,21505
25,95517,23655
34,39114,37456
59,55900,89182
38,79356,22902
25,99575,46472
57,31864,50927
12,71370,59122
22,74660,11834
39,67137,65580
57,13104,39220
59,78239,42901
16,26254,97819
43,61072,63026
52,35743,98005
23,31054,62792
40,54736,66254
34,59431,67386
53,18406,27530
29,56365,47799
30,82943,78946
20,1870,81248
50,59382,92521
56,14705,43292
12,62490,60386
57,76267,70521
45,51421,40769
43,21032,93910
17,81220,33842
26,47046,92219
40,61097,13473
50,19402,97591
29,53116,41208
22,48616,11885
33,79363,11550
13,44156,84032
52,75200,8227
23,76072,7718
17,92381,57796
25,75994,13082
50,64831,47259
37,48258,41007
30,6552,56643
10,42004,15686
20,81455,12881
60,53495,34983
27,67288,40211
47,99229,13497
17,8391,98069
35,23132,12226
60,63122,95251
25,45210,32775
10,17878,18532
12,73151,90048
47,93447,52705
60,15402,49998
54,26390,82762
40,63612,92853
54,30634,74541
48,71702,83118
19,50188,17389
33,69217,26376
59,71306,84592
15,31587,33303
25,18407,18972
20,55454,43866
41,38270,67072
15,91934,2088
53,34396,3759
49,9870,54854
31,81539,59133
58,80591,94111
50,28859,83173
13,99748,57101
13,68306,50977
32,94968,17634
51,91667,69578
19,40637,49927
54,95396,81715
44,17651,86376
60,7163,18094
16,23061,95278
18,99868,36627
41,42825,98728
24,84357,80661
30,27728,27173
45,56284,95718
60,54774,42290
51,45563,74650
58,8379,93231
32,74294,73840
38,25686,57737
56,66591,46977
22,46937,83834
11,15415,28975
54,54205,72953
34,41027,52954
32,21717,90278
56,71494,86970
18,82322,21594
26,13396,14520
12,80549,48957
41,73541,67402
55,49549,39062
38,77347,64908
45,36149,36509
28,82846,35232
44,56787,62251
54,17494,46846
41,5788,45169
22,16056,65922
46,73994,92869
21,98481,8437
44,35283,20511
32,34304,15768
30,2159,55627
56,82206,80363
39,22815,46948
27,6311,52861
48,75924,31140
45,87873,46001
20,71037,51904
14,77066,96522
43,53638,83794
19,49098,16548
38,84541,97662
28,10086,78669
26,14375,6398
44,73723,57133
33,74329,66342
39,70859,26736
10,67615,9435
59,79967,31720
50,21813,97893
42,18946,34237
34,63610,32118
56,88482,80616
21,7101,52808
11,67489,82460
49,62365,39179
33,2235,78551
59,12779,58254
49,64805,5580
25,87499,94719
30,68230,88287
56,43866,71961
14,37716,23906
52,7017,48598
44,1292,34995
34,83379,73554
22,15239,87333
43,35502,66174
53,69027,48539
41,77830,90176
59,37859,40215
45,53991,88104
19,13224,23310
49,67739,84422
28,70010,57668
30,80003,41843
36,38501,47401
51,80930,34514
30,17367,56611
17,21394,13349
16,88788,22901
43,59678,80280
52,28381,31587
14,79184,47178
12,48866,6257
18,46711,60600
21,11483,80551
12,45438,86410
22,81311,22668
16,30821,44140
41,77100,44906
22,37197,51577
16,1649,61288
12,82135,19876
46,89219,48874
51,38455,88362
34,33356,78355
52,10952,12808
41,56580,34405
43,65945,31239
49,85387,39398
54,10104,52487
47,60753,12585
26,70105,64112
13,51098,45783
33,61780,67921
24,98356,93570
48,35406,3329
55,65918,2529
14,10195,88841
10,43280,57452
23,11328,84699
51,59553,71171
41,75465,40973
15,88133,20459
39,78009,30978
50,36980,52665
13,55592,56156
33,51097,5960
45,43952,17411
57,78298,11190
36,6894,13955
33,5243,35665
60,6080,40617
55,24265,80541
13,12240,29493
49,92241,95312
27,69114,8199
43,42033,92221
12,99774,94491
56,7579,57272
14,42810,3301
29,8091,87738
14,63072,77502
23,69460,68562
43,34280,11594
16,54097,21790
16,13828,21809
56,80273,10827
24,45988,84136
44,10001,43666
34,14201,99454
22,64627,82459
22,20144,28150
43,24851,37540
52,69340,90116
25,30687,50075
46,45224,90066
50,2126,72432
21,77909,28362
45,52196,36629
57,31938,87917
45,808,86753
36,73348,42420
57,15976,24193
16,77073,51008
59,8490,63135
50,30064,6056
46,17710,63329
32,58466,60952
53,42829,48912
39,92551,63278
54,42676,65403
52,80961,67652
37,18129,75275
16,41988,50740
20,312,39126
60,30815,4850
21,36709,2678
45,25598,74596
35,75839,63772
42,74404,44078
31,78409,6957
52,54398,48989
20,96063,52049
44,90160,1412
48,65796,43530
38,19139,83573
32,33693,22527
30,56144,14821
45,3658,3287
30,38520,36221
33,40063,30396
36,21222,99091
58,87928,81468
50,91729,58803
37,51998,40828
56,40724,28530
30,83454,96259
48,71934,19731
25,5118,74888
46,47748,76402
44,5042,28907
23,38653,64589
34,88779,3516
59,1116,65577
45,58361,9661
57,8048,630
26,34882,70892
33,77584,27372
38,66350,33930
38,17611,52915
35,37275,7948
10,77258,40653
56,72856,59643
12,90693,61920
28,39348,23205
48,58395,98096
11,92204,34606
43,28174,39609
18,4263,76893
29,77967,28471
10,87581,21259
29,64159,76503
24,46013,62563
23,38533,6714
30,40504,40196
11,42422,97410
59,89241,19642
54,43358,19883
27,26097,27536
45,78573,89168
42,92231,79803
45,29128,69261
46,46362,49670
46,71633,94087
19,38182,53708
16,41922,58046
12,16407,49097
39,32744,26885
32,77947,49315
19,96295,24082
18,66999,11193
26,60844,46870
33,15873,54977
47,13143,53328
25,29057,21491
24,59868,31700
26,7648,77252
29,5847,49525
15,10731,302
46,50527,17106
35,88144,42351
46,67475,17896
23,72374,93769
56,69620,34721
14,19017,37652
56,70029,32166
30,9700,98755
60,4192,47462
40,16400,846
21,29470,99632
41,10541,72174
54,37964,3593
54,45171,77344
46,12167,9851
16,50249,93989
48,70097,27374
51,37660,70771
29,93533,63443
12,42698,91706
56,33154,40594
46,23185,75533
34,61744,51419
15,27262,1093
59,54804,71028
13,62825,588
59,67978,40923
31,55565,19285
32,58397,64107
37,55180,8758
36,57750,81200
17,89613,53187
59,68127,85227
24,4610,53182
57,25965,22388
51,52085,7261
48,66686,38319
10,45830,75086
50,91825,31183
59,38496,92696
50,29530,11524
34,64641,20123
13,86544,9892
29,50497,92234
43,34278,913
12,49010,14006
30,36992,63358
44,54733,45927
46,89091,15618
19,27001,94485
30,98441,92409
42,43944,35212
54,45147,76741
24,75547,13518
19,4179,42298
13,22986,79214
53,32968,21610
56,26811,39676
35,75018,73569
38,61479,20768
58,4595,10450
48,10604,9186
46,64269,61581
42,86827,92835
15,91631,33801
24,12046,25893
37,90338,68012
28,57894,47435
60,16118,98655
35,11323,84880
19,83484,6144
18,96542,2459
31,10,76176
15,55056,94502
40,40306,78827
46,85344,63298
57,76193,37746
13,89790,90947
45,42949,77843
35,76020,78590
26,14630,11079
15,9964,43527
35,36863,93158
42,19751,8628
37,56160,1670
59,63083,16498
54,69229,80061
18,78357,40130
58,29339,83541
18,69072,89704
40,76133,10802
45,56843,22126
22,32699,97223
41,96043,30969
35,52936,94332
51,94987,2083
46,53520,7287
22,59887,8854
45,91911,65960
49,57389,42583
57,63688,93637
43,7252,16376
25,51056,18823
25,53589,35080
14,47753,40078
27,72185,36330
59,4524,88063
37,1086,45450
30,74507,43827
53,8492,66970
46,79607,63098
15,38492,82453
17,83362,55456
52,95743,38419
36,19367,74718
37,61652,60114
33,14191,45461
32,15337,6317
22,65268,12561
30,45610,47924
32,20548,7096
48,27803,6858
51,74948,90056
11,27342,9333
59,5451,48671
29,1706,30483
20,63528,67747
32,90024,96044
49,41152,97376
38,975,8962
49,6204,90702
19,53529,15895
38,42722,67493
12,77887,2287
24,81553,17580
22,59946,93863
53,95257,1213
33,82070,40981
19,95126,79575
58,56723,46989
56,67020,10137
15,75299,90797
17,63899,97669
57,90951,37293
13,16351,28383
25,88549,68740
49,17140,27148
19,72379,86041
28,31898,68551
10,27169,92762
31,34638,89791
54,54254,45943
17,93785,52462
29,61488,49832
38,28950,1576
40,6464,20524
11,68107,87656
31,12144,25317
23,488,37056
57,70297,95309
44,65224,52473
23,81039,78435
23,30538,84088
44,35307,71909
43,50453,34106
58,7838,4629
26,26169,94793
45,21476,73555
40,25091,55703
49,14449,46018
56,68451,39802
19,92427,82027
54,40297,2130
54,75327,45364
52,63583,28039
11,97094,2415
34,43744,90113
47,67354,21087
52,59168,71762
43,40099,34422
12,2630,44173
26,49754,77313
20,62281,87268
13,35013,74452
28,75215,31051
22,46980,40613
60,27876,1728
54,95220,28804
49,67971,38148
27,85477,40267
13,94825,90654
39,88023,74238
51,10963,98906
10,49494,65081
14,29095,79381
34,50572,20342
52,42909,7298
27,27422,4896
52,25524,48795
52,83028,24176
33,20491,67981
16,38136,67709
11,40694,54108
28,56101,71075
51,47185,16657
34,39401,36098
24,36533,72990
34,48000,42779
42,56119,42330
55,426,20354
16,67611,34016
30,28112,71331
41,66385,60488
48,90850,48102
44,90341,69863
15,25649,49892
21,69805,15928
22,46915,53577
42,5098,34562
39,27479,97564
45,78159,80692
55,34309,88675
11,54061,63727
12,13946,27711
25,71245,25952
43,16339,73710
29,24405,11262
31,80062,15183
41,24677,40595
35,23067,97627
57,73293,59406
20,28215,69018
11,70002,13705
32,91208,35620
53,28485,61917
32,73657,59636
32,30734,58947
50,44151,76103
29,27622,79202
25,79237,29983
42,70692,24356
27,7782,50503
13,80707,99493
50,98179,92120
26,89171,51980
34,73036,3507
11,24779,43553
45,34307,21724
27,71855,37830
24,72293,68295
19,97668,73587
31,92279,35602
35,54347,61249
52,90713,13962
18,52145,61411
15,92777,29087
56,69195,78055
34,65944,69180
43,19977,13974
53,70372,36442
49,76928,46749
50,81624,36610
53,87911,86766
24,51023,95736
36,72134,74389
25,89738,3475
46,44127,91059
19,8801,82117
37,54337,50582
29,11391,59816
48,27046,74439
31,46633,35788
38,65029,19953
44,43083,49298
18,18245,62804
23,78064,12122
51,46568,75563
18,15634,51185
47,11578,47879
44,34247,30014
53,1905,93991
22,35303,76997
18,82383,98319
29,20026,27345
54,41063,58701
55,80111,82364
43,67347,30248
18,63987,17343
37,22415,51789
59,9242,42225
19,96304,43157
51,71397,7024
46,24107,14560
20,9388,9673
30,88134,25234
14,69183,81721
45,1957,30276
44,96562,72881
56,27862,25325
17,47531,75099
21,20192,89993
30,31787,25774
19,47103,87203
56,65159,88639
11,20622,47553
58,32225,18153
30,43127,71689
36,35488,27960
36,40556,37673
29,66288,83633
38,27326,54193
57,37955,57194
50,57411,24808
57,59581,54241
27,22388,31957
19,18623,87349
59,88365,86322
22,68108,69947
16,30493,13329
18,41960,76437
21,22965,42058
11,70000,80596
58,9603,89626
49,65592,97909
49,13168,14806
27,44687,29171
48,37386,3186
46,66764,73653
49,14901,41584
24,50141,90996
48,69294,63108
24,71471,22509
24,5990,19915
53,24216,61336
11,67000,94958
32,2740,28359
15,77162,38922
54,99710,41874
59,79831,64186
40,87375,74874
18,9245,75873
42,96169,84344
48,68446,35315
40,51536,28628
55,48481,51504
51,29155,47810
33,53499,26907
21,96417,71177
34,7326,4203
41,91430,82349
40,95242,61123
18,47996,5153
20,50344,10908
22,54996,55936
24,5109,19575
12,25134,862
36,53645,72143
58,45801,33211
10,67274,20993
27,99614,99881
36,36734,20579
24,16236,11976
57,28470,4241
52,45179,90260
22,56708,16884
58,96905,6246
23,78887,59217
14,99968,5018
21,69550,92456
38,10423,83852
49,92978,26831
41,92616,75120
54,35659,14661
30,11525,55315
39,98598,61767
25,44282,188
37,10531,8424
35,48234,51244
59,8157,4014
12,31556,96256
48,40719,43148
57,57677,18704
34,30487,67597
56,40617,15599
30,97957,85746
35,54865,92416
49,390,25577
57,2515,43439
46,52948,21318
48,95186,65957
44,92140,58334
43,45138,97015
51,95298,22853
55,14891,6124
60,91819,20861
12,92912,57069
43,20009,71211
16,61015,5292
38,49268,69667
39,66237,33387
12,83043,916
25,51704,56592
43,34781,79842
44,87428,90719
35,62985,5923
57,87181,58058
12,86368,79595
45,23469,58879
34,70695,92883
43,22900,18716
58,70121,89499
50,53341,72023
13,45369,60916
22,82395,23794
28,95929,92971
38,6955,7967
35,80489,60097
29,40401,83311
59,20208,94570
28,41571,51172
39,60702,95751
20,97873,62805
37,58044,13779
28,90000,27688
49,16697,68032
13,54511,96191
54,67235,67178
43,27042,33843
19,99214,91314
39,81936,1121
51,45572,76989
38,75191,85652
15,38143,89652
56,99502,5664
42,36719,97493
17,32200,45004
21,23811,46485
59,46393,4062
47,50817,85492
54,59247,43173
44,95076,79425
18,37609,41186
35,83338,88071
36,87033,9442
30,30948,28584
38,97469,27592
11,27005,12826
21,65720,89926
39,15661,84137
47,59934,28562
55,45029,25001
22,30219,1789
39,15350,77053
15,95054,43650
26,67311,18119
30,72717,60109
54,24568,93183
51,79421,59046
55,57522,7029
60,96651,35106
20,85020,55558
55,73819,31853
56,18814,91076
17,61812,5367
15,16754,9652
17,30806,47245
55,55662,51331
38,37487,73887
50,94502,99067
33,54881,96330
15,60928,19585
43,20149,82879
55,7969,37130
34,56028,32549
56,54484,42446
60,93622,16524
42,14383,56191
49,35549,40843
20,24966,63983
34,84174,53878
45,15152,91000
34,55252,94486
12,46071,24083
59,95909,58212
20,39502,52482
31,88486,4866
46,45566,8799
52,65310,7316
19,29277,40545
20,36814,78529
19,32054,23897
21,29592,89897
59,61595,83256
55,4982,49535
13,74051,44194
36,50864,20921
29,78363,30562
29,66248,23832
56,11133,73355
59,92555,21825
38,31123,25364
28,14795,67967
50,12379,75618
21,56620,54520
17,22227,42473
18,7139,1722
22,53177,84768
10,5136,91065
49,31456,60428
58,66332,91078
26,24629,70299
10,62105,91341
39,29610,62724
41,65287,56882
41,35650,65552
44,31299,40149
10,77171,78477
48,84218,52566
41,19301,57350
25,49468,64578
23,90214,43868
47,81400,1386
52,13666,52614
40,98812,48192
39,97763,68641
36,49623,99844
38,76057,47312
15,88349,35396
48,59762,75602
48,57975,89248
10,90684,57670
25,95992,90720
45,30802,48105
27,12233,85047
49,44280,7630
50,97442,71823
45,8743,78263
23,21948,84949
13,20503,7039
21,99168,74796
19,78440,6684
13,85095,47463
51,73788,6300
32,70940,74101
12,38423,82145
19,48976,10735
12,18517,47772
52,1420,84989
46,18700,78531
48,88724,59153
29,35096,88893
31,67595,21726
15,72778,37252
13,83098,27680
16,33654,89120
36,32417,60107
21,97779,55541
20,25742,90010
53,43617,15101
28,85389,60005
49,60428,47601
52,88953,51247
54,40493,35765
54,8497,7643
48,34797,22402
46,27349,3513
60,26798,27407
45,13593,31914
21,99135,77484
39,47496,90632
57,88623,90830
47,41658,88791
33,14565,87596
12,14174,10010
15,99372,15438
59,74779,59501
29,64415,1089
30,29936,54865
33,10789,64925
34,60346,38863
14,90709,63474
58,72169,18468
37,37412,33473
45,63990,39983
14,93931,76529
28,59375,94510
40,44617,23624
18,36715,60032
17,55608,6215
54,87520,81460
27,75894,81221
31,95272,59637
43,91405,61687
36,42237,67203
43,69,9079
23,58798,80003
54,67894,54519
23,99145,23854
49,95438,91526
13,84065,67624
16,46716,36542
46,33977,62720
56,17131,87697
50,88154,47204
43,74793,92438
15,87485,43946
40,22378,41428
56,30536,17212
54,49779,88498
48,76746,54244
60,11044,46156
55,75043,27486
28,14415,24380
37,64008,6224
48,41430,91351
30,17735,43427
26,82406,46352
43,90424,10473
46,57582,72217
49,10939,9964
32,45787,49968
18,44355,80406
49,32453,79393
46,49202,65732
41,91335,4719
43,19391,10386
56,85745,72808
50,34584,98911
41,15345,2198
41,35874,57210
21,96212,98169
49,87021,56030
24,31252,18877
55,48127,3808
28,35755,63323
22,52524,57361
10,11240,87272
17,99909,83588
11,75319,44842
39,7888,16916
50,2314,4790
60,43012,44519
17,77850,61579
57,33565,60592
23,53781,58741
49,97186,33367
36,5218,44269
36,60848,95216
12,14938,60051
31,12910,54469
32,40771,47144
45,8008,37419
50,53909,51245
23,57729,38931
10,75189,97796
50,3676,27161
22,40797,90411
54,32265,46170
28,28454,3802
26,63709,88786
60,42043,77702
14,13430,4164
29,57089,72765
29,74556,11159
42,79593,75487
45,58646,31630
30,12922,49272
59,88016,46642
10,84363,42004
17,5647,88297
53,59397,25916
31,52901,16947
31,44496,60398
35,37707,79711
56,54389,91335
46,25441,44646
49,56890,48608
11,10968,85005
21,98752,93070
22,1994,67363
31,92947,29393
31,76272,41018
53,63636,8087
40,90696,41069
40,94518,93030
12,23365,64412
51,29883,7869
18,46608,87138
40,8658,81652
19,89341,67225
50,33641,24713
39,32189,12001
44,51427,96571
31,44618,57213
39,26245,2890
60,92539,93919
36,28110,94166
57,95041,41547
13,27962,3527
43,30937,11605
29,34293,39647
46,66752,77901
56,84267,39662
53,68846,93067
30,34403,28093
45,12196,23055
44,11182,11427
11,51977,16832
23,48092,21682
46,57867,26714
53,87452,12093
31,80198,4504
60,45044,6650
32,83960,93245
14,66857,54023
19,39765,15337
27,15593,9188
11,51810,73608
31,98767,56497
34,30152,93260
50,10916,85877
44,9134,81052
20,37213,62801
46,68319,14681
48,46909,3004
34,85684,77651
21,9055,10041
48,52934,51228
17,58768,59478
60,63928,85592
58,87258,49456
29,47742,25669
55,26022,12166
30,55861,75147
55,82553,7920
12,43316,1791
27,29766,52768
36,20202,79245
15,27335,28599
41,75789,14168
25,73275,3463
33,12839,85978
38,37368,32721
29,55738,4013
23,85538,64345
43,3836,68961
29,58005,22426
21,10920,95972
17,97145,18630
33,82966,18530
60,89113,35959
12,10161,81291
59,26152,3136
22,36956,98433
15,30114,73504
38,13431,25618
42,18164,19053
11,56809,33829
40,45027,47722
42,8921,35844
19,77025,93285
22,56397,64368
31,95957,29882
40,21696,22106
56,87418,15968
43,10704,98211
29,41066,48479
59,16968,40842
30,90894,54273
19,98228,40228
59,58800,9978
16,40578,52385
43,41733,92966
53,196,22996
18,91853,66395
23,90739,11731
56,76306,88690
12,2668,74265
39,18142,3756
34,17285,12152
55,88935,19947
43,59728,49336
17,83624,16476
10,89582,27218
29,61943,48188
12,82033,82703
53,23721,25385
48,70323,79240
15,18826,47279
31,28085,24769
39,77970,2524
12,25107,33014
16,76507,62109
43,14539,74765
59,45185,16267
52,93640,33434
57,21666,56065
29,67516,11081
11,35235,62213
46,52449,1570
58,31872,8760
29,46626,60418
50,96328,41802
23,27770,88363
30,77610,72194
22,89003,95981
22,68746,11940
28,36682,1672
27,42955,89533
44,10337,44281
30,43268,96788
59,48283,74223
38,79279,91599
52,91880,32141
17,98468,71017
27,29406,88408
19,92649,53134
20,66788,86447
27,32674,42691
17,3779,93188
10,74075,67849
49,17455,8486
45,30839,68385
42,82454,265
16,25758,54594
23,98901,33789
44,70490,10711
32,15728,7910
45,22975,39771
30,97896,95901
27,17199,44103
19,20739,87700
55,19292,95421
28,30652,61440
46,57563,19271
25,53397,12426
20,99556,95299
14,82012,98953
29,20747,76749
49,2548,53993
31,11192,47262
44,15324,84749
38,32786,40296
13,7412,152
18,62225,61916
11,37171,6113
40,78604,7965
53,60255,54645
13,58897,4795
16,28665,30746
34,17158,88131
13,64716,70887
15,21149,80699
37,22673,37538
35,13391,57886
21,37766,47244
55,33310,66824
48,5653,76805
47,15427,45878
50,61143,43757
54,6580,57339
54,54508,7647
38,78048,86940
49,81742,58104
32,67218,99693
29,98801,11343
31,60528,84842
22,62107,97600
55,22898,44905
58,62247,82952
52,81945,94387
44,43291,53502
15,57898,64561
58,53361,16976
58,81463,52461
39,22259,18325
46,28508,24410
18,80143,4632
15,9298,96121
54,93470,76554
39,8393,32896
16,54463,1460
39,62203,99832
29,79460,70438
53,70925,48121
51,99024,84629
55,44006,35308
59,41946,77652
39,55817,14899
40,75283,70825
24,62229,92539
24,38453,90591
19,52012,87253
49,25010,87650
26,21840,42363
33,47694,25980
35,21214,47534
21,59060,17404
54,31216,74994
52,89945,80426
31,43115,67879
60,11652,48797
30,75754,77838
39,56313,88367
41,4582,10577
11,97977,51920
14,67034,68682
40,18827,59997
17,79811,61739
32,17447,88937
40,42951,73336
39,60817,95776
20,98608,24274
28,89411,22137
59,38799,74184
32,59738,38660
48,29180,29865
46,13507,44147
18,59314,72919
42,53523,37486
16,59491,86838
35,68911,7629
55,46635,7022
60,74282,96508
16,47884,49288
30,63964,51186
45,34051,24364
51,66110,59246
14,56299,8560
60,806,12587
29,10598,1360
44,45488,51947
39,18637,20218
35,11600,58625
47,18817,25913
36,1207,47587
25,99449,7638
49,87414,64965
25,39867,92701
45,17007,37429
20,60299,54849
40,16711,27971
34,97850,71971
14,33634,75051
31,42824,45189
23,76653,71083
54,28361,77780
47,76999,35840
37,2586,79459
60,38237,28091
37,46077,97898
46,90849,88220
60,64783,79725
31,57832,30434
44,50512,43250
54,79833,89919
25,41696,66113
21,77278,71552
52,64274,54998
52,63323,90
14,41979,27779
57,82502,36202
55,74708,86123
46,69143,15177
41,93159,95292
17,41057,46025
47,47685,93186
48,68313,5558
39,69174,78928
30,77684,93732
45,28023,67583
16,7898,3396
38,54717,63166
21,72316,4085
29,58655,46375
35,13810,49123
14,59200,85730
48,26584,74475
16,10700,81981
53,51786,15835
48,59623,77740
59,2620,57412
34,13972,86542
30,76044,70289
41,44829,78308
51,85165,93767
52,71870,78664
13,72457,28836
15,69727,25521
23,70214,17664
18,89905,34758
47,16580,88633
58,33349,68439
50,57678,93893
10,1950,50942
58,89508,23765
19,30024,85153
52,16456,48575
19,85210,88312
38,44124,72662
44,51844,71046
28,28799,17270
34,43904,25646
49,20992,76508
46,86734,17780
38,62727,28988
22,7121,78647
23,49490,66177
53,95779,92260
30,42085,71771
29,41313,45059
46,64435,98898
60,71254,771
53,31963,35924
29,95895,33183
37,99113,91942
55,34164,33640
32,52001,55686
15,94233,74191
47,13285,77414
10,39580,17262
49,92399,77872
42,52574,83581
35,87817,5324
18,33848,35937
28,66748,81089
13,84228,85267
33,20913,53246
45,51221,45271
13,68704,37446
10,8298,52540
55,86922,93349
45,66105,1877
32,74906,58456
17,8465,51148
28,41730,70797
11,10472,24856
25,21997,35398
37,85163,88489
54,36187,16375
47,23518,65226
35,82141,8245
50,13135,11368
30,6918,23502
55,58845,97356
34,19622,42077
35,36687,51180
34,10314,47443
37,23032,1081
44,26770,67506
23,43788,80297
52,69954,19583
21,81342,16197
40,96790,75845
18,79938,9844
22,55406,63632
45,69037,25799
34,28229,71302
33,73812,19475
36,96963,19303
19,24808,74167
28,28651,85608
52,37342,74299
18,39646,53529
18,98743,89034
10,18420,59199
14,30265,27945
51,58455,18835
11,22863,41230
19,28537,16811
56,17018,8861
41,30719,99251
52,923,6037
37,38889,30199
18,25729,57852
15,71569,49658
18,2526,71562
51,98245,91265
36,8187,87179
39,11433,41078
60,52165,93950
54,21513,24848
48,93563,92975
37,5081,86070
49,19388,10774
21,68004,83305
39,26666,10698
42,18174,77447
37,34462,92776
45,83909,27988
38,12283,62760
34,31435,29724
32,18918,76104
24,99953,80643
21,61344,98304
37,83066,39655
48,22300,78597
10,8305,91883
46,27734,82168
41,15580,12100
56,3227,93133
25,84307,77432
55,16484,28488
42,57673,16720
27,21679,27611
36,25168,24407
44,62956,72974
46,18270,40920
33,10837,72820
12,26434,94772
12,29458,2359
46,19822,99918
40,38678,88107
55,5779,21240
33,47228,90104
17,16440,27856
47,80249,63014
40,28015,17519
54,44074,28245
15,83687,39238
19,77863,86803
56,42636,4254
56,56985,12386
43,77281,34684
58,90105,95289
59,28890,14741
27,95188,46069
39,80826,15512
43,71606,61300
15,6167,92736
43,10961,95137
49,35044,69340
15,92181,95238
25,73560,96745
40,83357,9601
50,64383,98920
57,97483,53754
52,48081,65083
52,37938,64536
14,18742,27472
53,14600,27344
50,6639,78068
44,84265,72797
47,9418,39030
29,43723,17075
49,67473,1702
13,51661,3613
31,70173,29352
44,15996,68903
59,68126,98223
10,26136,81064
40,31334,79129
39,72042,68757
42,94523,32779
40,95652,82423
46,93112,63072
56,33975,49993
31,8648,60527
36,9396,4793
32,24790,23753
28,45498,40049
28,15684,66704
20,7407,20739
12,81137,87106
54,83735,81010
48,86204,61198
57,48684,43993
29,54457,88595
56,23692,23971
60,79660,66581
46,51451,90159
26,65164,8236
13,42695,62165
50,66528,62763
40,76694,53834
47,25739,50158
20,42553,64591
46,10625,34581
13,11772,97178
52,18667,76463
28,77294,45727
57,29566,83692
49,59817,47781
11,32071,78710
28,61040,29752
41,72818,31067
15,47839,4264
18,72629,30090
42,68937,69950
14,83551,24448
60,261,78752
27,30682,5622
26,95821,27398
18,74646,171
49,95991,6014
27,30185,30206
27,47349,56607
26,75197,61247
10,84169,51654
57,86072,17890
17,92564,81176
48,17184,77940
21,39439,75440
47,61993,2771
57,46512,63299
19,25837,42978
52,51823,34389
38,47886,83079
33,72463,30940
21,61403,32979
26,90157,48654
60,61777,27574
54,64240,87645
25,74589,99683
41,84980,69187
21,67059,61662
43,21652,91697
12,19381,23898
31,3452,74709
15,45631,60518
19,93904,77103
48,85808,91735
19,7783,65607
41,25753,66194
58,47998,99417
36,54334,15611
59,7847,65006
34,86452,99791
25,61214,95781
52,60372,1393
38,97399,46041
56,59182,86498
50,26616,81289
20,25388,7570
23,40949,59203
46,18488,86929
56,91266,10840
32,80673,42679
13,37049,35016
51,11087,75043
26,11297,26201
58,33120,48725
17,6358,20252
13,50275,7089
20,7310,86297
39,29776,28697
35,13474,46952
40,98785,32089
29,29425,77747
40,67405,7880
57,18286,3375
58,57884,46829
44,94460,573
24,55724,10274
34,94223,99360
53,79449,7270
55,4667,90848
34,50114,45428
40,9523,58757
26,68113,78643
19,23713,19708
43,5646,42915
37,82858,70226
10,75959,24614
28,144,17236
38,83327,44996
34,68993,61215
53,25427,86688
30,28889,16244
43,73971,81340
53,91247,65772
12,18337,44378
16,22649,36926
44,99985,96612
50,19099,85774
32,69999,38073
37,76095,58146
49,12495,46176
51,22536,66624
27,37195,99173
31,92760,43219
27,52420,82258
27,31303,75290
16,59929,15397
26,87879,32547
51,12400,5051
47,86476,37358
35,39887,71751
39,92467,54533
59,70538,57196
53,66606,44684
57,81819,43239
25,19466,3915
56,30213,34538
53,80523,16243
47,3537,89068
59,22008,8225
22,36244,82262
43,24301,83488
31,6229,47780
53,90823,37983
54,33604,47648
21,50720,73170
30,80835,86248
45,94604,7073
10,39993,1019
53,9453,65895
10,17514,10414
14,93586,89193
10,37561,20797
36,53353,30344
16,1400,6058
43,68315,89125
16,36163,66346
53,25458,3203
38,3357,99938
32,55192,12168
24,18154,5729
56,64432,4322
28,70785,96150
26,47896,31849
22,54472,319
12,7493,58660
11,52318,73347
49,41381,38948
15,11170,98656
13,7350,32566
48,21064,71260
52,80551,12151
23,63206,53052
48,11366,19516
50,50937,33771
